sale_id,store_id,user_id,sale_date,sales_amount
9797,4,2351,2023-03-01,52.06
7437,3,1344,2023-03-01,50.19
9226,3,550,2023-03-01,11.04
4066,2,1109,2023-03-01,49.88
6372,1,792,2023-03-01,54.65
4937,1,1229,2023-03-01,64.78
2901,6,1073,2023-03-01,56.78
3301,4,277,2023-03-01,76.03
2596,1,797,2023-03-01,73.71
7175,5,1209,2023-03-01,26.19
6006,3,811,2023-03-01,22.05
6511,3,179,2023-03-02,72.0
3218,1,747,2023-03-02,78.7
5722,2,2170,2023-03-02,64.08
4972,1,375,2023-03-02,33.19
9981,6,250,2023-03-02,22.98
1638,5,265,2023-03-02,59.24
2638,3,2442,2023-03-02,64.26
240,1,1529,2023-03-02,35.57
6559,6,364,2023-03-02,51.97
7305,6,43,2023-03-02,29.79
2576,3,329,2023-03-02,11.82
801,2,579,2023-03-02,47.59
4695,6,178,2023-03-02,71.53
3202,6,394,2023-03-02,36.66
1011,4,1719,2023-03-02,78.98
9989,6,1775,2023-03-03,17.42
9543,4,2118,2023-03-03,31.68
7929,2,2240,2023-03-03,40.61
4935,6,706,2023-03-03,25.33
5604,4,195,2023-03-03,17.59
4517,1,1998,2023-03-03,74.89
9719,1,801,2023-03-03,37.98
1511,6,929,2023-03-03,23.55
3757,3,286,2023-03-03,55.81
7078,1,323,2023-03-03,32.27
3904,3,1367,2023-03-03,61.19
681,2,1708,2023-03-03,11.98
265,6,1089,2023-03-03,10.42
3341,6,202,2023-03-03,18.9
3731,1,273,2023-03-03,65.77
6215,4,833,2023-03-03,30.53
8225,4,1460,2023-03-03,45.66
8631,3,410,2023-03-03,41.61
7349,5,1494,2023-03-04,52.37
3655,1,1894,2023-03-04,57.51
5519,3,1231,2023-03-04,57.14
4176,4,1043,2023-03-04,71.03
7475,1,319,2023-03-04,62.49
7199,1,2481,2023-03-04,46.08
9287,4,631,2023-03-04,37.24
8310,4,74,2023-03-04,47.45
4939,6,197,2023-03-04,63.35
3412,5,2063,2023-03-04,62.43
2195,1,1479,2023-03-04,75.48
2010,3,1422,2023-03-04,52.96
9371,2,30,2023-03-04,63.12
5093,6,309,2023-03-04,14.28
1170,5,694,2023-03-04,27.15
6760,6,150,2023-03-04,65.71
5235,3,1747,2023-03-04,41.98
8410,6,1901,2023-03-05,10.61
2375,6,691,2023-03-05,37.36
9350,1,239,2023-03-05,36.85
5445,5,1650,2023-03-05,31.29
3100,6,1407,2023-03-05,52.77
9661,2,385,2023-03-05,48.06
9384,6,457,2023-03-05,23.06
7851,4,642,2023-03-05,61.4
5561,5,930,2023-03-05,24.15
3338,1,284,2023-03-05,32.58
1922,4,958,2023-03-06,11.46
4141,1,1692,2023-03-06,74.59
9912,6,1903,2023-03-06,71.49
2804,4,1624,2023-03-06,76.6
1028,1,1922,2023-03-06,60.33
6000,5,430,2023-03-06,29.42
3266,4,2272,2023-03-06,26.24
3035,3,917,2023-03-06,39.21
6018,1,1664,2023-03-06,10.52
4617,2,494,2023-03-06,33.56
2370,5,1197,2023-03-06,17.54
8775,6,2227,2023-03-06,19.06
9315,2,2313,2023-03-06,56.2
274,1,1678,2023-03-06,57.69
5627,1,1436,2023-03-06,64.98
9978,1,2171,2023-03-06,18.37
5029,3,107,2023-03-07,55.01
1438,6,2268,2023-03-07,30.23
429,1,621,2023-03-07,18.97
1352,2,313,2023-03-07,37.14
7521,2,2396,2023-03-07,27.36
3382,1,2267,2023-03-07,61.83
83,6,528,2023-03-07,25.71
2154,5,1932,2023-03-07,26.61
7089,4,631,2023-03-07,79.52
9217,1,2048,2023-03-07,46.89
1569,2,1306,2023-03-08,36.38
6071,3,739,2023-03-08,56.87
1059,2,736,2023-03-08,24.54
2927,4,346,2023-03-08,51.57
5475,2,1167,2023-03-08,26.54
8536,3,650,2023-03-08,65.87
3263,4,473,2023-03-08,28.13
4589,6,1057,2023-03-08,31.09
2703,6,1525,2023-03-08,79.17
1277,6,1702,2023-03-08,15.32
6503,1,768,2023-03-08,34.39
6316,6,242,2023-03-08,42.94
5238,6,183,2023-03-08,69.6
5523,3,689,2023-03-08,67.55
6151,2,1106,2023-03-09,56.1
5982,3,1080,2023-03-09,71.46
4679,2,996,2023-03-09,51.38
9470,5,514,2023-03-09,23.02
7278,4,643,2023-03-09,54.36
2580,5,1646,2023-03-09,51.46
5200,4,2496,2023-03-09,62.35
9857,2,725,2023-03-09,69.29
3910,6,766,2023-03-09,59.14
7046,6,500,2023-03-09,32.58
7214,2,1153,2023-03-09,65.47
5366,4,615,2023-03-09,22.54
9249,3,1091,2023-03-10,18.96
8559,5,1270,2023-03-10,28.72
3610,1,2103,2023-03-10,42.31
205,1,1157,2023-03-10,55.19
3485,1,1010,2023-03-10,70.83
4240,2,1002,2023-03-10,74.45
3333,4,1350,2023-03-10,54.83
9167,5,2419,2023-03-10,78.32
2095,3,452,2023-03-10,21.95
6949,4,2290,2023-03-10,67.07
2438,4,2122,2023-03-10,21.91
8889,5,155,2023-03-10,23.65
2780,5,744,2023-03-11,12.54
8974,2,1259,2023-03-11,20.21
7481,5,287,2023-03-11,40.39
33,6,2199,2023-03-11,34.79
4735,5,423,2023-03-11,61.32
8179,1,71,2023-03-11,74.53
1644,2,824,2023-03-11,26.47
874,5,1117,2023-03-11,14.63
5282,5,1283,2023-03-11,75.36
8482,6,2197,2023-03-11,26.46
5721,4,1255,2023-03-11,54.64
7900,6,1373,2023-03-11,69.1
6220,5,2452,2023-03-12,30.19
5764,3,1675,2023-03-12,53.11
9012,1,800,2023-03-12,15.71
2246,2,966,2023-03-12,27.96
3303,5,442,2023-03-12,35.95
6002,3,239,2023-03-12,64.1
5401,5,1365,2023-03-12,38.81
3589,4,2343,2023-03-13,36.71
6677,1,1443,2023-03-13,49.68
9310,4,1555,2023-03-13,36.06
2484,5,30,2023-03-13,75.56
387,6,684,2023-03-13,28.94
4707,2,1365,2023-03-13,66.13
3137,2,984,2023-03-13,44.2
6370,3,2459,2023-03-14,47.69
975,3,643,2023-03-14,50.62
4107,5,1252,2023-03-14,75.56
5575,4,113,2023-03-14,62.96
518,5,2218,2023-03-14,25.74
2313,3,712,2023-03-14,27.97
9832,3,2117,2023-03-14,35.87
9074,5,1121,2023-03-14,30.02
5414,6,101,2023-03-14,24.17
4987,3,1173,2023-03-14,76.21
9034,3,188,2023-03-14,48.17
5765,5,2497,2023-03-14,78.87
5444,4,1900,2023-03-15,40.7
4881,4,1757,2023-03-15,57.71
3146,1,690,2023-03-15,31.2
9138,5,771,2023-03-15,16.38
7260,3,164,2023-03-15,47.21
9526,2,574,2023-03-15,18.38
6820,2,1457,2023-03-15,70.98
4372,4,1010,2023-03-15,49.45
1567,6,427,2023-03-15,59.25
2896,1,569,2023-03-15,47.95
185,3,1952,2023-03-15,23.47
6213,3,395,2023-03-15,11.65
9306,5,2471,2023-03-15,54.53
1768,6,2045,2023-03-15,34.93
3880,3,2040,2023-03-16,18.35
3533,6,960,2023-03-16,74.29
2550,2,2063,2023-03-16,68.0
4031,6,641,2023-03-16,57.52
2844,3,2262,2023-03-16,75.99
8581,1,1973,2023-03-16,44.48
9953,5,1531,2023-03-16,72.99
2517,1,102,2023-03-16,23.58
6011,1,1342,2023-03-16,21.41
3713,5,2098,2023-03-16,55.37
8987,4,1309,2023-03-16,16.33
699,6,1527,2023-03-16,35.73
1637,5,18,2023-03-16,33.51
7390,6,144,2023-03-16,40.85
1745,4,2403,2023-03-17,73.74
1981,3,737,2023-03-17,66.23
7964,2,687,2023-03-17,50.85
7576,4,2420,2023-03-17,43.9
9426,3,1508,2023-03-17,77.09
1832,4,1202,2023-03-17,34.55
3398,6,194,2023-03-17,16.89
3397,6,8,2023-03-17,28.43
191,2,1213,2023-03-17,66.1
356,3,852,2023-03-17,45.08
8782,5,1298,2023-03-17,62.41
9942,1,2150,2023-03-17,36.56
6580,4,2215,2023-03-17,51.11
2006,1,960,2023-03-17,42.56
7312,2,1126,2023-03-18,53.3
3568,6,1689,2023-03-18,60.9
6708,5,2347,2023-03-18,79.83
5584,3,934,2023-03-18,65.78
6733,3,2022,2023-03-18,30.36
661,5,1358,2023-03-18,62.99
2952,4,2280,2023-03-18,26.61
1527,2,2369,2023-03-18,33.62
9587,6,94,2023-03-18,41.66
5333,6,1795,2023-03-18,73.37
4565,5,2249,2023-03-18,65.47
3814,4,1503,2023-03-19,20.58
4966,2,34,2023-03-19,55.28
4158,2,1932,2023-03-19,68.76
9497,2,891,2023-03-19,15.42
9382,3,805,2023-03-19,46.3
7617,5,2097,2023-03-19,31.84
5687,4,2473,2023-03-19,12.63
4218,3,459,2023-03-19,62.18
9009,2,2268,2023-03-19,32.4
8645,5,389,2023-03-19,62.94
8241,3,823,2023-03-19,23.64
2721,2,575,2023-03-19,74.07
1236,2,341,2023-03-19,69.02
1693,1,624,2023-03-19,13.05
2353,5,2276,2023-03-19,45.8
5757,1,562,2023-03-20,27.19
3178,3,660,2023-03-20,74.24
9940,1,1701,2023-03-20,76.4
4761,4,240,2023-03-20,62.83
6019,6,2131,2023-03-20,64.36
8089,6,359,2023-03-20,16.89
2667,5,292,2023-03-20,67.88
4398,5,1728,2023-03-20,28.85
8740,6,2469,2023-03-20,76.3
2617,2,1172,2023-03-20,55.5
1965,1,905,2023-03-21,36.85
1573,3,2088,2023-03-21,77.42
5288,3,1981,2023-03-21,37.67
584,1,2486,2023-03-21,43.42
6102,2,1622,2023-03-21,47.84
5686,6,2449,2023-03-21,32.65
2405,3,1561,2023-03-21,11.84
3574,2,2478,2023-03-21,26.03
4069,4,748,2023-03-21,33.48
220,5,877,2023-03-21,25.49
6936,3,502,2023-03-21,71.21
3311,1,2166,2023-03-21,51.28
1208,5,496,2023-03-21,30.96
3546,6,2070,2023-03-22,53.69
8799,4,471,2023-03-22,42.71
2146,3,1829,2023-03-22,50.85
5395,6,1705,2023-03-22,41.15
3653,5,751,2023-03-22,56.72
1193,6,1943,2023-03-22,65.81
6379,5,2,2023-03-22,26.6
621,1,1050,2023-03-22,51.76
9425,3,1793,2023-03-22,17.01
9057,1,660,2023-03-22,66.48
2630,2,274,2023-03-22,20.07
7671,3,423,2023-03-22,76.14
3402,5,2125,2023-03-22,41.04
1215,6,2234,2023-03-22,47.17
3997,6,358,2023-03-23,30.07
6098,6,2276,2023-03-23,48.25
7772,5,2178,2023-03-23,53.45
3087,2,1373,2023-03-23,65.5
434,4,935,2023-03-23,75.95
4282,3,2135,2023-03-23,55.79
10,5,1942,2023-03-23,30.54
7274,5,2050,2023-03-23,50.36
4029,4,2437,2023-03-23,53.34
7492,6,930,2023-03-23,10.76
3996,3,17,2023-03-23,51.83
3812,4,599,2023-03-23,73.74
5453,2,297,2023-03-23,75.78
3884,2,670,2023-03-23,28.85
1509,2,1241,2023-03-23,63.47
4373,3,1373,2023-03-23,48.25
8150,1,139,2023-03-24,76.22
5355,4,1205,2023-03-24,16.66
2491,2,325,2023-03-24,19.5
1137,1,2097,2023-03-24,45.78
8470,3,505,2023-03-24,33.16
324,1,267,2023-03-24,39.73
6084,6,1530,2023-03-24,17.46
2624,3,317,2023-03-24,69.25
1850,5,954,2023-03-24,32.93
7552,1,1600,2023-03-24,74.88
8347,1,2271,2023-03-24,25.96
6694,4,2166,2023-03-24,46.54
8978,4,721,2023-03-24,40.44
3081,2,1667,2023-03-24,18.06
1523,6,446,2023-03-24,35.84
460,6,1237,2023-03-24,61.6
5042,5,2346,2023-03-24,27.53
4619,1,1689,2023-03-24,75.71
6005,3,640,2023-03-25,63.15
534,5,731,2023-03-25,71.21
1333,6,180,2023-03-25,23.05
3780,1,174,2023-03-25,20.51
2620,6,2050,2023-03-25,57.64
3033,5,1630,2023-03-25,71.48
9913,1,5,2023-03-25,79.85
4332,5,434,2023-03-25,48.06
3620,2,2171,2023-03-25,26.46
1165,4,926,2023-03-25,21.21
4829,3,1857,2023-03-25,45.13
5792,1,1892,2023-03-25,59.87
5422,1,412,2023-03-25,79.83
1440,5,550,2023-03-25,45.53
1699,4,2347,2023-03-25,12.6
4020,1,2239,2023-03-25,30.17
7719,4,554,2023-03-25,12.82
5919,3,2397,2023-03-25,50.8
970,1,872,2023-03-25,31.84
22,3,2364,2023-03-26,29.06
2099,3,1986,2023-03-26,52.03
2384,2,756,2023-03-26,28.32
8731,4,527,2023-03-26,23.48
5275,4,176,2023-03-26,15.27
2985,2,861,2023-03-26,14.72
8427,2,516,2023-03-26,44.0
449,4,712,2023-03-26,38.35
9190,4,85,2023-03-26,24.64
6152,3,1639,2023-03-26,29.47
5027,6,1917,2023-03-26,53.62
3549,2,2069,2023-03-26,42.7
6552,3,2240,2023-03-26,71.08
7352,1,346,2023-03-27,34.56
4447,4,1701,2023-03-27,50.08
1553,3,1165,2023-03-27,44.93
7963,5,2075,2023-03-27,68.02
3658,1,158,2023-03-27,42.06
5937,4,671,2023-03-27,55.31
2720,4,1065,2023-03-27,70.15
3898,6,793,2023-03-27,29.91
4113,6,539,2023-03-27,77.78
7855,4,649,2023-03-27,26.78
8642,6,1654,2023-03-27,51.71
2072,1,1553,2023-03-27,15.01
654,6,205,2023-03-28,73.41
4059,3,1882,2023-03-28,66.22
4989,3,47,2023-03-28,19.9
8499,4,1237,2023-03-28,35.86
6575,1,1368,2023-03-28,59.18
6705,2,1068,2023-03-28,59.62
6243,4,1691,2023-03-28,39.48
1326,5,986,2023-03-28,59.96
554,4,2050,2023-03-28,15.12
5005,6,152,2023-03-28,41.57
3618,6,1646,2023-03-28,12.19
3223,1,134,2023-03-28,43.38
4635,6,493,2023-03-28,70.97
9943,6,836,2023-03-28,78.73
6075,5,725,2023-03-28,57.32
9685,6,1624,2023-03-28,60.1
4933,1,1919,2023-03-28,23.69
2762,4,2459,2023-03-28,44.65
8002,5,1271,2023-03-28,59.44
6786,6,971,2023-03-29,78.42
3738,2,2473,2023-03-29,35.43
2886,1,2484,2023-03-29,52.22
4314,2,2347,2023-03-29,13.46
3240,6,490,2023-03-29,11.48
819,1,1189,2023-03-29,21.06
5812,5,1404,2023-03-29,62.55
4103,2,794,2023-03-29,30.37
3915,3,1061,2023-03-29,47.14
1096,6,1360,2023-03-29,15.12
7253,2,2091,2023-03-29,25.02
6656,5,527,2023-03-29,77.62
1578,6,2204,2023-03-29,39.39
2669,1,1109,2023-03-30,65.14
3414,6,1305,2023-03-30,59.59
2962,3,1584,2023-03-30,62.85
6149,3,2269,2023-03-30,26.26
7607,5,132,2023-03-30,60.65
6603,5,679,2023-03-30,57.04
8939,2,38,2023-03-30,28.09
947,3,1905,2023-03-30,36.9
7090,4,520,2023-03-30,75.86
2475,1,197,2023-03-30,18.67
3777,5,1257,2023-03-30,52.59
6060,1,1490,2023-03-30,40.72
8184,5,1155,2023-03-30,21.15
7110,1,250,2023-03-30,25.81
4576,6,14,2023-03-30,21.82
364,1,2499,2023-03-31,69.61
3470,3,1324,2023-03-31,42.28
7446,5,2209,2023-03-31,70.23
3379,1,783,2023-03-31,66.44
3253,3,2179,2023-03-31,12.72
4432,5,1527,2023-03-31,34.22
2074,3,1078,2023-03-31,34.73
76,2,855,2023-03-31,58.75
8986,4,615,2023-03-31,23.06
3380,1,228,2023-03-31,25.77
2776,4,15,2023-03-31,64.67
5579,3,2191,2023-03-31,58.44
2908,5,481,2023-03-31,40.46
7838,4,1128,2023-03-31,56.13
1947,5,460,2023-03-31,45.81
1130,5,635,2023-04-01,17.58
5357,6,2320,2023-04-01,73.96
1986,3,1181,2023-04-01,58.37
1048,6,1866,2023-04-01,56.93
4535,4,1150,2023-04-01,30.67
6254,4,1936,2023-04-01,27.67
7845,3,1655,2023-04-01,22.56
8688,4,529,2023-04-01,26.52
6948,3,728,2023-04-01,30.22
3343,1,1892,2023-04-01,13.19
952,1,2489,2023-04-02,21.68
870,2,2432,2023-04-02,75.09
6134,1,1391,2023-04-02,59.54
6950,4,602,2023-04-02,24.09
3857,3,890,2023-04-02,53.03
2912,1,1590,2023-04-03,21.67
9160,4,1461,2023-04-03,34.63
9861,2,812,2023-04-03,74.49
1053,5,1546,2023-04-03,22.35
6133,6,469,2023-04-03,48.4
6561,5,215,2023-04-03,65.68
8932,5,518,2023-04-03,62.07
9104,5,582,2023-04-03,65.01
9102,3,1164,2023-04-03,72.22
1667,4,968,2023-04-03,73.76
2288,6,995,2023-04-03,17.46
7596,6,2352,2023-04-03,53.43
7936,5,1243,2023-04-04,39.61
4259,4,2277,2023-04-04,32.64
2076,6,89,2023-04-04,57.32
7134,4,1788,2023-04-04,48.73
3260,6,1605,2023-04-04,32.14
8934,6,879,2023-04-04,32.21
291,4,1368,2023-04-04,74.86
5145,5,939,2023-04-04,46.55
5151,5,371,2023-04-04,37.15
4064,1,1749,2023-04-04,57.42
7355,5,313,2023-04-05,63.95
8589,3,1076,2023-04-05,35.12
6534,5,2343,2023-04-05,21.54
9671,2,1496,2023-04-05,24.24
4118,6,2094,2023-04-05,79.68
6882,5,65,2023-04-05,53.62
3295,2,390,2023-04-05,45.91
8383,5,1991,2023-04-05,64.91
1613,3,207,2023-04-05,43.12
2675,2,1757,2023-04-05,37.4
91,1,1458,2023-04-05,62.92
3453,2,2099,2023-04-06,34.72
8705,1,1125,2023-04-06,13.52
257,2,1795,2023-04-06,79.36
3447,4,1336,2023-04-06,17.8
7368,5,441,2023-04-06,53.61
4014,3,202,2023-04-06,77.45
3968,5,741,2023-04-06,56.97
536,6,738,2023-04-06,71.42
2424,6,621,2023-04-06,19.62
1084,5,2271,2023-04-06,26.68
8064,2,1588,2023-04-06,42.44
822,1,784,2023-04-06,73.17
4486,3,443,2023-04-07,46.82
8539,3,258,2023-04-07,54.52
8802,5,2056,2023-04-07,76.88
1763,1,743,2023-04-07,57.82
3567,1,282,2023-04-07,66.7
2390,1,1624,2023-04-07,77.06
6773,3,2252,2023-04-07,56.47
9928,1,722,2023-04-07,40.91
9380,5,192,2023-04-07,17.23
6675,1,973,2023-04-08,51.41
4437,2,2096,2023-04-08,27.65
6738,5,71,2023-04-08,73.28
8288,2,752,2023-04-08,27.03
6894,5,1911,2023-04-08,46.89
587,5,2344,2023-04-08,74.99
1505,5,1816,2023-04-08,79.36
9610,3,1205,2023-04-08,68.34
7558,4,991,2023-04-08,24.29
5061,6,1535,2023-04-08,64.95
400,5,498,2023-04-08,60.38
695,6,2482,2023-04-08,30.57
5467,6,433,2023-04-08,36.22
3013,3,661,2023-04-09,24.63
69,4,380,2023-04-09,18.68
4998,2,222,2023-04-09,46.2
2795,6,1948,2023-04-09,22.72
1200,5,835,2023-04-09,29.92
4650,2,1310,2023-04-09,22.87
4043,6,1807,2023-04-09,58.25
9305,2,941,2023-04-09,35.35
3025,6,178,2023-04-09,28.76
8047,6,654,2023-04-09,66.16
4773,2,2166,2023-04-09,28.08
7272,4,1929,2023-04-09,26.59
1570,6,454,2023-04-10,27.35
3395,2,382,2023-04-10,27.16
2715,3,407,2023-04-10,27.34
5188,1,812,2023-04-10,35.8
3599,2,386,2023-04-10,64.81
5679,6,615,2023-04-10,49.91
977,5,141,2023-04-10,38.55
8669,1,141,2023-04-10,48.33
3557,1,836,2023-04-10,66.6
7227,6,911,2023-04-10,24.31
9483,3,1684,2023-04-10,52.11
5086,4,881,2023-04-10,22.92
7942,5,244,2023-04-11,68.95
7262,5,1535,2023-04-11,43.48
9246,5,1018,2023-04-11,49.05
3953,3,340,2023-04-11,38.6
129,2,1103,2023-04-11,51.24
208,4,987,2023-04-11,19.16
3233,2,322,2023-04-11,76.68
3685,4,2356,2023-04-11,25.82
5189,3,1210,2023-04-11,27.94
4627,5,538,2023-04-11,24.54
1666,6,1947,2023-04-11,37.59
3633,4,1611,2023-04-12,29.81
4745,6,291,2023-04-12,44.75
2064,3,2110,2023-04-12,52.17
590,1,1002,2023-04-12,79.71
741,4,956,2023-04-12,56.95
872,2,2310,2023-04-12,72.56
4062,3,2407,2023-04-12,14.8
8106,1,1162,2023-04-12,67.91
8277,5,1843,2023-04-12,59.17
9011,3,839,2023-04-12,22.17
2781,6,2342,2023-04-12,10.51
8711,1,1191,2023-04-12,32.62
313,2,2016,2023-04-12,30.96
6601,1,929,2023-04-12,71.25
9037,5,1580,2023-04-12,13.63
945,5,973,2023-04-12,16.81
2742,1,2120,2023-04-12,47.18
6815,4,921,2023-04-13,72.75
2625,2,103,2023-04-13,49.3
1023,3,1962,2023-04-13,74.96
4822,3,58,2023-04-13,14.23
8905,2,948,2023-04-13,37.94
3547,5,1322,2023-04-13,21.55
6571,1,301,2023-04-13,72.12
2014,2,117,2023-04-13,12.57
8694,2,518,2023-04-13,53.7
1111,6,1391,2023-04-13,74.4
6652,2,2256,2023-04-13,11.88
4217,5,479,2023-04-13,51.51
3467,4,590,2023-04-13,45.56
7835,4,2349,2023-04-13,41.95
7556,6,1292,2023-04-13,71.57
9741,5,1245,2023-04-13,27.03
4189,2,1523,2023-04-13,28.83
9010,6,693,2023-04-14,72.1
1040,1,1591,2023-04-14,24.48
9208,3,365,2023-04-14,77.15
7678,6,463,2023-04-14,24.03
5375,4,2054,2023-04-14,58.26
6167,3,2151,2023-04-14,63.6
7637,6,174,2023-04-14,19.35
7419,5,366,2023-04-14,24.23
5211,5,1424,2023-04-14,16.87
9013,5,508,2023-04-14,48.69
8397,6,1907,2023-04-15,18.18
2462,6,1847,2023-04-15,41.5
9642,4,1073,2023-04-15,69.77
8215,5,1306,2023-04-15,76.09
6774,6,1031,2023-04-15,55.14
8040,1,2408,2023-04-15,51.81
5431,6,988,2023-04-15,66.96
3907,5,1295,2023-04-15,40.94
5770,6,2159,2023-04-15,34.85
1648,3,1979,2023-04-15,67.07
8264,3,2368,2023-04-15,27.54
1292,2,57,2023-04-15,51.88
1161,4,1507,2023-04-15,30.34
9736,5,334,2023-04-15,29.0
8374,2,1702,2023-04-15,37.95
6130,5,49,2023-04-15,59.46
2898,4,1123,2023-04-16,67.4
2923,6,662,2023-04-16,31.89
4097,6,205,2023-04-16,16.65
1515,5,1516,2023-04-16,21.9
2178,6,331,2023-04-16,10.63
711,6,2127,2023-04-16,62.07
9064,6,1797,2023-04-16,49.52
419,4,432,2023-04-16,36.51
6135,5,2050,2023-04-16,10.33
5533,2,2428,2023-04-16,50.87
3030,1,300,2023-04-16,34.04
2640,4,1386,2023-04-16,62.88
6304,1,821,2023-04-16,79.13
9874,5,2231,2023-04-16,61.51
1634,4,1715,2023-04-16,21.14
3452,2,1797,2023-04-16,72.95
5608,3,1722,2023-04-16,57.37
7010,2,856,2023-04-16,50.24
8736,4,1273,2023-04-16,52.58
3521,1,645,2023-04-17,15.49
9065,2,148,2023-04-17,62.06
1456,4,107,2023-04-17,29.17
4478,3,1395,2023-04-17,40.25
9164,1,1871,2023-04-17,15.6
7836,2,80,2023-04-17,23.55
3270,4,918,2023-04-17,17.66
1512,6,1969,2023-04-17,35.48
5233,3,2383,2023-04-17,17.51
2954,4,2079,2023-04-17,25.84
2152,2,2247,2023-04-17,68.28
7438,4,17,2023-04-17,61.01
179,5,525,2023-04-17,34.43
2350,6,1404,2023-04-17,15.32
4783,5,2330,2023-04-17,13.87
8633,3,257,2023-04-18,73.43
3208,2,652,2023-04-18,29.04
4204,3,817,2023-04-18,18.12
5451,4,1516,2023-04-18,53.73
1506,4,1735,2023-04-18,60.39
5829,2,1645,2023-04-18,36.39
3469,5,1095,2023-04-18,54.55
5295,1,1443,2023-04-18,72.91
4696,3,900,2023-04-18,52.81
4566,6,2230,2023-04-18,69.91
9854,2,1804,2023-04-18,63.1
549,6,712,2023-04-18,11.4
562,1,2243,2023-04-18,16.69
3806,1,615,2023-04-18,15.83
3808,1,589,2023-04-18,72.73
1360,5,1926,2023-04-18,48.24
2552,1,2087,2023-04-18,22.81
1541,4,2309,2023-04-18,63.01
4857,5,2366,2023-04-18,72.52
4840,3,1338,2023-04-18,39.45
6728,3,2251,2023-04-19,45.7
5323,1,2462,2023-04-19,46.0
9873,5,1950,2023-04-19,55.87
2007,6,2129,2023-04-19,16.53
9592,2,1490,2023-04-19,54.66
5768,4,2282,2023-04-19,47.65
4202,1,1382,2023-04-19,56.57
7757,6,2296,2023-04-19,40.97
6055,5,1140,2023-04-19,76.35
4187,5,2355,2023-04-19,22.45
792,4,333,2023-04-19,42.31
1522,3,476,2023-04-19,32.68
6814,4,2373,2023-04-19,47.04
3674,5,1433,2023-04-19,71.91
3673,6,2009,2023-04-19,78.61
1245,6,801,2023-04-19,64.71
4668,3,1265,2023-04-19,25.33
3616,4,1298,2023-04-19,76.9
3811,5,2023,2023-04-19,68.44
4851,5,1825,2023-04-20,22.11
7792,6,1175,2023-04-20,77.68
8014,2,2194,2023-04-20,21.22
537,5,2030,2023-04-20,14.42
6277,3,1244,2023-04-20,44.18
7796,1,1790,2023-04-20,18.94
5412,4,2120,2023-04-20,59.71
2171,6,1715,2023-04-20,58.83
5850,1,2334,2023-04-20,49.54
3849,5,2013,2023-04-20,39.89
7608,5,1669,2023-04-20,18.98
3783,1,136,2023-04-20,14.0
1306,3,558,2023-04-20,42.0
2213,1,1899,2023-04-20,77.86
7506,5,72,2023-04-21,53.86
7610,3,854,2023-04-21,35.24
656,1,163,2023-04-21,29.83
512,5,2200,2023-04-21,17.69
6878,3,2446,2023-04-21,69.59
6872,3,981,2023-04-21,31.46
5650,3,39,2023-04-21,28.8
2646,6,926,2023-04-21,65.86
4729,5,878,2023-04-21,20.82
2117,1,1862,2023-04-21,36.82
9240,2,701,2023-04-21,74.5
8744,4,2067,2023-04-21,21.47
3885,6,57,2023-04-21,27.84
5824,5,1818,2023-04-22,19.98
1726,5,1778,2023-04-22,14.74
4666,5,39,2023-04-22,65.54
2829,1,278,2023-04-22,58.11
8475,6,1840,2023-04-22,58.41
1388,1,1533,2023-04-22,40.91
7006,3,1642,2023-04-22,43.25
983,2,240,2023-04-22,61.23
9759,6,9,2023-04-22,57.68
4740,4,2115,2023-04-22,72.79
9977,1,1306,2023-04-22,63.71
4171,3,2070,2023-04-23,25.69
1482,2,680,2023-04-23,34.19
4708,5,761,2023-04-23,15.41
3585,5,2042,2023-04-23,62.21
2862,5,1222,2023-04-23,27.03
1818,3,2191,2023-04-23,51.12
8595,3,1,2023-04-23,76.27
1422,2,1941,2023-04-23,33.52
372,4,1635,2023-04-23,24.13
239,5,2340,2023-04-23,16.37
7194,4,102,2023-04-23,37.4
5830,6,2148,2023-04-23,54.14
7085,5,2048,2023-04-24,76.27
282,4,2081,2023-04-24,71.01
4673,6,655,2023-04-24,16.43
7323,5,149,2023-04-24,14.17
5855,2,2286,2023-04-24,75.11
4634,4,372,2023-04-24,18.69
6635,1,1329,2023-04-24,57.41
8534,6,1827,2023-04-24,62.06
393,6,987,2023-04-24,17.45
6434,2,998,2023-04-24,59.33
4291,6,1443,2023-04-24,37.67
7377,4,1211,2023-04-24,76.97
4358,5,488,2023-04-24,51.98
788,3,795,2023-04-24,59.72
7660,5,1864,2023-04-24,38.1
2664,4,140,2023-04-25,67.52
5907,3,2489,2023-04-25,55.38
1540,5,2431,2023-04-25,49.4
5520,4,783,2023-04-25,68.39
2394,6,681,2023-04-25,48.52
7538,3,41,2023-04-25,29.42
1472,2,2392,2023-04-25,69.02
5693,5,2011,2023-04-25,73.75
5709,5,2044,2023-04-25,74.1
4145,3,804,2023-04-26,73.97
3012,1,1236,2023-04-26,79.77
1762,4,1131,2023-04-26,24.01
3463,2,1151,2023-04-26,72.62
7180,4,369,2023-04-26,65.86
6544,1,572,2023-04-26,45.17
3348,3,495,2023-04-26,27.78
667,6,917,2023-04-26,15.99
3436,4,436,2023-04-26,15.39
4017,1,1280,2023-04-26,36.05
1969,6,2119,2023-04-26,49.46
2471,3,1719,2023-04-26,27.45
4608,2,754,2023-04-26,27.08
8356,1,1766,2023-04-26,66.24
8556,1,1018,2023-04-26,32.7
