Customer,column_target,true_value,prediction,class,probability
KH48895,Coverage,Basic,Basic,Extended,7.532379429818918e-05
KH48895,Coverage,Basic,Basic,Premium,0.0007593442868243
KH48895,Churn,False,False,False,0.8459503192562828
KH48895,Churn,False,False,True,0.1540496807437171
NZ30757,Coverage,Basic,Basic,Basic,0.9999897688859728
NZ30757,Coverage,Basic,Basic,Extended,8.160148866725902e-06
NZ30757,Coverage,Basic,Basic,Premium,2.070965160479276e-06
NZ30757,Churn,False,False,False,0.971295117909789
NZ30757,Churn,False,False,True,0.028704882090211
RI22468,Coverage,Basic,Basic,Basic,0.9999637103950898
RI22468,Coverage,Basic,Basic,Extended,2.1773608484468744e-05
RI22468,Coverage,Basic,Basic,Premium,1.451599642575065e-05
RI22468,Churn,False,False,False,0.8659833344795056
RI22468,Churn,False,False,True,0.1340166655204944
FZ30935,Coverage,Extended,Extended,Basic,1.7410337410715227e-05
FZ30935,Coverage,Extended,Extended,Extended,0.9999712848263024
FZ30935,Coverage,Extended,Extended,Premium,1.1304836286759946e-05
FZ30935,Churn,False,False,False,0.8957914515541707
FZ30935,Churn,False,False,True,0.1042085484458292
UG93476,Coverage,Basic,Basic,Basic,0.999780591126956
UG93476,Coverage,Basic,Basic,Extended,3.2717053960378766e-05
UG93476,Coverage,Basic,Basic,Premium,0.0001866918190836
UG93476,Churn,False,True,False,0.2749820236457673
UG93476,Churn,False,True,True,0.7250179763542327
AB96670,Coverage,Basic,Basic,Basic,0.9999902314673518
AB96670,Coverage,Basic,Basic,Extended,7.712089869932322e-06
AB96670,Coverage,Basic,Basic,Premium,2.0564427782138e-06
AB96670,Churn,True,True,False,0.380700991852145
AB96670,Churn,True,True,True,0.619299008147855
XK64261,Coverage,Basic,Basic,Basic,0.9998455735819712
XK64261,Coverage,Basic,Basic,Extended,4.4607702229445344e-05
XK64261,Coverage,Basic,Basic,Premium,0.0001098187157992
XK64261,Churn,False,False,False,0.9161138711759628
XK64261,Churn,False,False,True,0.0838861288240373
EV68375,Coverage,Premium,Premium,Basic,6.839523028285085e-05
EV68375,Coverage,Premium,Premium,Extended,9.140161895332097e-06
EV68375,Coverage,Premium,Premium,Premium,0.9999224646078216
EV68375,Churn,False,False,False,0.6228188661310851
EV68375,Churn,False,False,True,0.3771811338689149
UN51653,Coverage,Extended,Extended,Basic,0.0001095995538791
UN51653,Coverage,Extended,Extended,Extended,0.9998168723314526
UN51653,Coverage,Extended,Extended,Premium,7.352811466828014e-05
UN51653,Churn,True,True,False,0.2089462084728754
UN51653,Churn,True,True,True,0.7910537915271245
TO96662,Coverage,Extended,Extended,Basic,1.3775691133072487e-05
TO96662,Coverage,Extended,Extended,Extended,0.9999688342487588
TO96662,Coverage,Extended,Extended,Premium,1.7390060107995368e-05
TO96662,Churn,False,False,False,0.8114165234615425
TO96662,Churn,False,False,True,0.1885834765384574
MR52087,Coverage,Basic,Basic,Basic,0.9999319574219386
MR52087,Coverage,Basic,Basic,Extended,3.966153969004972e-05
MR52087,Coverage,Basic,Basic,Premium,2.838103837124601e-05
MR52087,Churn,False,False,False,0.943066118605354
MR52087,Churn,False,False,True,0.056933881394646
DE75225,Coverage,Basic,Basic,Basic,0.9997497479991498
DE75225,Coverage,Basic,Basic,Extended,3.3589828269452454e-05
DE75225,Coverage,Basic,Basic,Premium,0.0002166621725806
DE75225,Churn,True,True,False,0.1498698516728357
DE75225,Churn,True,True,True,0.8501301483271643
EP80820,Coverage,Basic,Basic,Basic,0.999790250358354
EP80820,Coverage,Basic,Basic,Extended,0.0001165823192033
EP80820,Coverage,Basic,Basic,Premium,9.316732244239333e-05
EP80820,Churn,False,False,False,0.9495602315325722
EP80820,Churn,False,False,True,0.0504397684674278
GU99037,Coverage,Basic,Basic,Basic,0.9999939049200612
GU99037,Coverage,Basic,Basic,Extended,3.522849776878495e-06
GU99037,Coverage,Basic,Basic,Premium,2.5722301618943018e-06
GU99037,Churn,False,False,False,0.8835971292299902
GU99037,Churn,False,False,True,0.1164028707700097
WI57118,Coverage,Extended,Extended,Basic,9.328057856179702e-06
WI57118,Coverage,Extended,Extended,Extended,0.9999840870671524
WI57118,Coverage,Extended,Extended,Premium,6.584874991392953e-06
WI57118,Churn,False,False,False,0.8785988947863521
WI57118,Churn,False,False,True,0.1214011052136478
YQ74870,Coverage,Extended,Extended,Basic,1.599778292325253e-05
YQ74870,Coverage,Extended,Extended,Extended,0.9999625737366264
YQ74870,Coverage,Extended,Extended,Premium,2.1428480450223828e-05
YQ74870,Churn,False,False,False,0.672530025401436
YQ74870,Churn,False,False,True,0.327469974598564
MQ14219,Coverage,Basic,Basic,Basic,0.9989202698387102
MQ14219,Coverage,Basic,Basic,Extended,4.466444157411812e-05
MQ14219,Coverage,Basic,Basic,Premium,0.0010350657197154
MQ14219,Churn,False,False,False,0.7920171674563825
MQ14219,Churn,False,False,True,0.2079828325436175
KN20603,Coverage,Basic,Basic,Basic,0.9999790568336318
KN20603,Coverage,Basic,Basic,Extended,1.514186183073012e-05
KN20603,Coverage,Basic,Basic,Premium,5.801304537528645e-06
KN20603,Churn,False,False,False,0.9147133591182736
KN20603,Churn,False,False,True,0.0852866408817265
CR48975,Coverage,Basic,Basic,Basic,0.9997706980118408
CR48975,Coverage,Basic,Basic,Extended,0.000137184560927
CR48975,Coverage,Basic,Basic,Premium,9.211742723214002e-05
CR48975,Churn,False,False,False,0.8182758188830431
CR48975,Churn,False,False,True,0.1817241811169569
JI70886,Coverage,Basic,Basic,Basic,0.9997793618288416
JI70886,Coverage,Basic,Basic,Extended,4.197495330817319e-05
JI70886,Coverage,Basic,Basic,Premium,0.0001786632178501
JI70886,Churn,True,True,False,0.328960160207707
JI70886,Churn,True,True,True,0.671039839792293
VF72557,Coverage,Extended,Extended,Basic,5.926052384710785e-05
VF72557,Coverage,Extended,Extended,Extended,0.9999276097190802
VF72557,Coverage,Extended,Extended,Premium,1.3129757072800329e-05
VF72557,Churn,False,False,False,0.659651802055492
VF72557,Churn,False,False,True,0.340348197944508
OX28638,Coverage,Extended,Extended,Basic,1.9823530811383163e-05
OX28638,Coverage,Extended,Extended,Extended,0.9999666644268488
OX28638,Coverage,Extended,Extended,Premium,1.351204233968157e-05
OX28638,Churn,False,False,False,0.7896258583811595
OX28638,Churn,False,False,True,0.2103741416188404
SK55033,Coverage,Basic,Basic,Basic,0.9999790847195548
SK55033,Coverage,Basic,Basic,Extended,1.2122499750479272e-05
SK55033,Coverage,Basic,Basic,Premium,8.792780694935873e-06
SK55033,Churn,False,False,False,0.9647749482019596
SK55033,Churn,False,False,True,0.0352250517980403
OO88645,Coverage,Extended,Extended,Basic,1.2792259474256369e-05
OO88645,Coverage,Extended,Extended,Extended,0.999984041369291
OO88645,Coverage,Extended,Extended,Premium,3.166371234856917e-06
OO88645,Churn,False,False,False,0.8244035846784217
OO88645,Churn,False,False,True,0.1755964153215783
YT36855,Coverage,Extended,Extended,Basic,1.3598021560822698e-05
YT36855,Coverage,Extended,Extended,Extended,0.999978305271896
YT36855,Coverage,Extended,Extended,Premium,8.096706543330322e-06
YT36855,Churn,True,True,False,0.0955706869967127
YT36855,Churn,True,True,True,0.9044293130032872
CW82151,Coverage,Basic,Basic,Basic,0.9984943636696306
CW82151,Coverage,Basic,Basic,Extended,0.0001061393177001
CW82151,Coverage,Basic,Basic,Premium,0.0013994970126691
CW82151,Churn,False,False,False,0.8121791346000703
CW82151,Churn,False,False,True,0.1878208653999296
DY22043,Coverage,Basic,Basic,Basic,0.9999597314453992
DY22043,Coverage,Basic,Basic,Extended,2.5292099455069927e-05
DY22043,Coverage,Basic,Basic,Premium,1.4976455145919048e-05
DY22043,Churn,False,False,False,0.9030344447904944
DY22043,Churn,False,False,True,0.0969655552095056
SH36774,Coverage,Basic,Basic,Basic,0.9964336938444488
SH36774,Coverage,Basic,Basic,Extended,0.0002706384770257
SH36774,Coverage,Basic,Basic,Premium,0.0032956676785254
SH36774,Churn,False,True,False,0.4296133771216004
SH36774,Churn,False,True,True,0.5703866228783996
EM43724,Coverage,Basic,Basic,Basic,0.999990868063996
EM43724,Coverage,Basic,Basic,Extended,5.144551476379545e-06
EM43724,Coverage,Basic,Basic,Premium,3.987384527680596e-06
EM43724,Churn,False,False,False,0.9414585506016132
EM43724,Churn,False,False,True,0.0585414493983866
FH85960,Coverage,Premium,Premium,Basic,0.0001945461224696
FH85960,Coverage,Premium,Premium,Extended,3.4502640205377985e-05
FH85960,Coverage,Premium,Premium,Premium,0.9997709512373248
FH85960,Churn,True,True,False,0.4661083128780222
FH85960,Churn,True,True,True,0.5338916871219778
XA55993,Coverage,Extended,Extended,Basic,8.993462485413165e-06
XA55993,Coverage,Extended,Extended,Extended,0.9999786342523072
XA55993,Coverage,Extended,Extended,Premium,1.237228520752431e-05
XA55993,Churn,False,False,False,0.7749343379592516
XA55993,Churn,False,False,True,0.2250656620407484
GO36627,Coverage,Extended,Extended,Basic,6.794255989857378e-06
GO36627,Coverage,Extended,Extended,Extended,0.999956822311713
GO36627,Coverage,Extended,Extended,Premium,3.6383432297262285e-05
GO36627,Churn,True,False,False,0.6489702540645697
GO36627,Churn,True,False,True,0.3510297459354304
QH48047,Coverage,Basic,Basic,Basic,0.9999325351411676
QH48047,Coverage,Basic,Basic,Extended,3.291142146054767e-05
QH48047,Coverage,Basic,Basic,Premium,3.455343737169093e-05
QH48047,Churn,False,False,False,0.8316921250403668
QH48047,Churn,False,False,True,0.1683078749596331
RB50392,Coverage,Basic,Basic,Basic,0.9999184283753602
RB50392,Coverage,Basic,Basic,Extended,4.480644799157516e-05
RB50392,Coverage,Basic,Basic,Premium,3.676517664836482e-05
RB50392,Churn,False,True,False,0.2879847188477014
RB50392,Churn,False,True,True,0.7120152811522986
UH65059,Coverage,Basic,Basic,Basic,0.998898762165264
UH65059,Coverage,Basic,Basic,Extended,6.582953486811315e-05
UH65059,Coverage,Basic,Basic,Premium,0.0010354082998677
UH65059,Churn,False,False,False,0.6318992118744452
UH65059,Churn,False,False,True,0.3681007881255548
FV21968,Coverage,Basic,Basic,Basic,0.9998584596878088
FV21968,Coverage,Basic,Basic,Extended,9.514280232466636e-05
FV21968,Coverage,Basic,Basic,Premium,4.639750986648322e-05
FV21968,Churn,False,False,False,0.8976411399556988
FV21968,Churn,False,False,True,0.1023588600443012
QA87025,Coverage,Basic,Basic,Basic,0.9999671758440588
QA87025,Coverage,Basic,Basic,Extended,2.098358418967912e-05
QA87025,Coverage,Basic,Basic,Premium,1.1840571751577444e-05
QA87025,Churn,False,False,False,0.8866591242782519
QA87025,Churn,False,False,True,0.1133408757217481
TQ13499,Coverage,Premium,Premium,Basic,9.622839830989612e-05
TQ13499,Coverage,Premium,Premium,Extended,1.392966223888292e-05
TQ13499,Coverage,Premium,Premium,Premium,0.9998898419394512
TQ13499,Churn,True,False,False,0.6187975872029217
TQ13499,Churn,True,False,True,0.3812024127970784
BU44523,Coverage,Basic,Basic,Basic,0.999855622965053
BU44523,Coverage,Basic,Basic,Extended,3.69636234634888e-05
BU44523,Coverage,Basic,Basic,Premium,0.0001074134114834
BU44523,Churn,True,True,False,0.1199141300640204
BU44523,Churn,True,True,True,0.8800858699359796
MS41162,Coverage,Basic,Basic,Basic,0.999015032307148
MS41162,Coverage,Basic,Basic,Extended,0.0001078727013742
MS41162,Coverage,Basic,Basic,Premium,0.0008770949914776
MS41162,Churn,True,True,False,0.0932534541549602
MS41162,Churn,True,True,True,0.9067465458450398
PU25891,Coverage,Basic,Basic,Basic,0.9965255765580714
PU25891,Coverage,Basic,Basic,Extended,0.0005722232454938
PU25891,Coverage,Basic,Basic,Premium,0.0029022001964347
PU25891,Churn,False,False,False,0.6539728059337047
PU25891,Churn,False,False,True,0.3460271940662953
RB81636,Coverage,Basic,Basic,Basic,0.9999789382497232
RB81636,Coverage,Basic,Basic,Extended,1.2294073516462005e-05
RB81636,Coverage,Basic,Basic,Premium,8.767676760534446e-06
RB81636,Churn,False,True,False,0.3064216828599452
RB81636,Churn,False,True,True,0.6935783171400548
SX26335,Coverage,Extended,Extended,Basic,3.6750164160953134e-05
SX26335,Coverage,Extended,Extended,Extended,0.9999290203894716
SX26335,Coverage,Extended,Extended,Premium,3.4229446367439654e-05
SX26335,Churn,True,False,False,0.5468008191915831
SX26335,Churn,True,False,True,0.4531991808084169
AZ95587,Coverage,Extended,Extended,Basic,9.523629218681671e-06
AZ95587,Coverage,Extended,Extended,Extended,0.9999745240307036
AZ95587,Coverage,Extended,Extended,Premium,1.5952340077737688e-05
AZ95587,Churn,False,False,False,0.7043201893545491
AZ95587,Churn,False,False,True,0.2956798106454509
DS81757,Coverage,Basic,Basic,Basic,0.9999646709814846
DS81757,Coverage,Basic,Basic,Extended,1.173456291104625e-05
DS81757,Coverage,Basic,Basic,Premium,2.3594455604544256e-05
DS81757,Churn,False,True,False,0.0762503338265192
DS81757,Churn,False,True,True,0.9237496661734808
OJ94107,Coverage,Premium,Premium,Basic,0.0002057000050763
OJ94107,Coverage,Premium,Premium,Extended,7.949845927651236e-05
OJ94107,Coverage,Premium,Premium,Premium,0.9997148015356472
OJ94107,Churn,False,False,False,0.6831926333324645
OJ94107,Churn,False,False,True,0.3168073666675355
LP84436,Coverage,Extended,Extended,Basic,0.0001209682100372
LP84436,Coverage,Extended,Extended,Extended,0.9996879476136288
LP84436,Coverage,Extended,Extended,Premium,0.0001910841763339
LP84436,Churn,True,True,False,0.1676980119421065
LP84436,Churn,True,True,True,0.8323019880578935
YV64727,Coverage,Premium,Premium,Basic,4.714105803714284e-05
YV64727,Coverage,Premium,Premium,Extended,1.9482583014741865e-05
YV64727,Coverage,Premium,Premium,Premium,0.999933376358948
YV64727,Churn,True,False,False,0.5024317896332868
YV64727,Churn,True,False,True,0.4975682103667131
LM19287,Coverage,Extended,Extended,Basic,7.87956472836939e-06
LM19287,Coverage,Extended,Extended,Extended,0.999981669719408
LM19287,Coverage,Extended,Extended,Premium,1.0450715863655712e-05
LM19287,Churn,False,True,False,0.0831239395654316
LM19287,Churn,False,True,True,0.9168760604345684
ZU18643,Coverage,Extended,Extended,Basic,1.2743357593194393e-05
ZU18643,Coverage,Extended,Extended,Extended,0.9999712146652984
ZU18643,Coverage,Extended,Extended,Premium,1.6041977108560002e-05
ZU18643,Churn,True,False,False,0.618918882449012
ZU18643,Churn,True,False,True,0.3810811175509879
AZ82578,Coverage,Basic,Basic,Basic,0.9999787809429164
AZ82578,Coverage,Basic,Basic,Extended,1.5212207079945567e-05
AZ82578,Coverage,Basic,Basic,Premium,6.006850003534771e-06
AZ82578,Churn,False,True,False,0.2307172574109656
AZ82578,Churn,False,True,True,0.7692827425890344
XC67861,Coverage,Basic,Basic,Basic,0.999967952979752
XC67861,Coverage,Basic,Basic,Extended,2.024837803344937e-05
XC67861,Coverage,Basic,Basic,Premium,1.1798642214453911e-05
XC67861,Churn,False,False,False,0.9504270029162336
XC67861,Churn,False,False,True,0.0495729970837662
YC43143,Coverage,Extended,Extended,Basic,4.228606289995333e-05
YC43143,Coverage,Extended,Extended,Extended,0.9998497595601188
YC43143,Coverage,Extended,Extended,Premium,0.0001079543769814
YC43143,Churn,False,False,False,0.5792309762275722
YC43143,Churn,False,False,True,0.4207690237724278
EK59571,Coverage,Premium,Premium,Basic,0.0001209630328211
EK59571,Coverage,Premium,Premium,Extended,3.0391891444242592e-05
EK59571,Coverage,Premium,Premium,Premium,0.9998486450757348
EK59571,Churn,True,True,False,0.0432546504907983
EK59571,Churn,True,True,True,0.9567453495092016
GD83998,Coverage,Basic,Basic,Basic,0.999991271055369
GD83998,Coverage,Basic,Basic,Extended,7.698237998036944e-06
GD83998,Coverage,Basic,Basic,Premium,1.030706632941761e-06
GD83998,Churn,False,False,False,0.8790217673166982
GD83998,Churn,False,False,True,0.1209782326833018
WA25797,Coverage,Basic,Basic,Basic,0.9983008950101896
WA25797,Coverage,Basic,Basic,Extended,0.0001204056972947
WA25797,Coverage,Basic,Basic,Premium,0.0015786992925155
WA25797,Churn,False,False,False,0.8348510398740354
WA25797,Churn,False,False,True,0.1651489601259646
PD27940,Coverage,Extended,Extended,Basic,3.169684926484937e-05
PD27940,Coverage,Extended,Extended,Extended,0.9999424597646318
PD27940,Coverage,Extended,Extended,Premium,2.5843386103146382e-05
PD27940,Churn,False,False,False,0.6998793413580381
PD27940,Churn,False,False,True,0.3001206586419619
BS77946,Coverage,Extended,Extended,Basic,7.371109164132688e-05
BS77946,Coverage,Extended,Extended,Extended,0.9999002809327764
BS77946,Coverage,Extended,Extended,Premium,2.600797558214398e-05
BS77946,Churn,False,False,False,0.7886036499947539
BS77946,Churn,False,False,True,0.2113963500052461
YM50253,Coverage,Basic,Basic,Basic,0.9999463321442672
YM50253,Coverage,Basic,Basic,Extended,4.580261533137888e-05
YM50253,Coverage,Basic,Basic,Premium,7.865240401673235e-06
YM50253,Churn,False,False,False,0.8978647667632288
YM50253,Churn,False,False,True,0.1021352332367712
NR15332,Coverage,Basic,Basic,Basic,0.9999967576702972
NR15332,Coverage,Basic,Basic,Extended,2.3538925695665927e-06
NR15332,Coverage,Basic,Basic,Premium,8.884371332391279e-07
NR15332,Churn,False,False,False,0.9258656501376544
NR15332,Churn,False,False,True,0.0741343498623454
RC62865,Coverage,Extended,Extended,Basic,8.781171450523506e-06
RC62865,Coverage,Extended,Extended,Extended,0.9999733323739324
RC62865,Coverage,Extended,Extended,Premium,1.7886454616966357e-05
RC62865,Churn,True,False,False,0.679730390481337
RC62865,Churn,True,False,True,0.320269609518663
CC15295,Coverage,Extended,Extended,Basic,1.0905190839421878e-05
CC15295,Coverage,Extended,Extended,Extended,0.9999813873515002
CC15295,Coverage,Extended,Extended,Premium,7.707457660158598e-06
CC15295,Churn,False,False,False,0.7602786895060153
CC15295,Churn,False,False,True,0.2397213104939847
KA61892,Coverage,Basic,Basic,Basic,0.9988916897945018
KA61892,Coverage,Basic,Basic,Extended,0.0002015634479516
KA61892,Coverage,Basic,Basic,Premium,0.0009067467575466
KA61892,Churn,False,False,False,0.5828470935641633
KA61892,Churn,False,False,True,0.4171529064358367
OS94884,Coverage,Basic,Basic,Basic,0.9998612369743652
OS94884,Coverage,Basic,Basic,Extended,6.019048189237794e-05
OS94884,Coverage,Basic,Basic,Premium,7.857254374248523e-05
OS94884,Churn,False,False,False,0.8916621290324654
OS94884,Churn,False,False,True,0.1083378709675345
ND87334,Coverage,Basic,Basic,Basic,0.9999634160509157
ND87334,Coverage,Basic,Basic,Extended,1.4584629961805266e-05
ND87334,Coverage,Basic,Basic,Premium,2.1999319122388305e-05
ND87334,Churn,True,True,False,0.3414131544393493
ND87334,Churn,True,True,True,0.6585868455606507
ML93326,Coverage,Basic,Basic,Basic,0.9995336186576772
ML93326,Coverage,Basic,Basic,Extended,3.755639367803381e-05
ML93326,Coverage,Basic,Basic,Premium,0.0004288249486447
ML93326,Churn,False,False,False,0.697860016127331
