sPerson,product_name,probabilidad_compra,lead_scoring,tiene_producto,product_category,list_driver_names_x,list_driver_values_x,list_barrier_names_x,list_barrier_values_x,_base_values_x,product_name,ResultHistoricoCampañas,Ingresos,ComercialAsignado,IdSex,YearsSinceCampaign,Edad,UltimoContacto,_base_values_y,positive_impact_factors,negative_impact_factors
11100,Salud,0.0026253990473108146,Low,0.0,Mutua,"['Ingresos', 'IdSex']","[0.0009630716637124272, 0.00014327567962505372]","['Edad', 'UltimoContacto', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[-0.06359355455639372, -0.014046535441951035, -0.0017179604776301682, -0.0004073623265626397]",0.0686508495464269,Salud,Resolt,50.001_100.000,1.0,0,0,83,52.0,0.1257867645753929,"UltimoContacto 3% (52.0), IdSex 2% (0)","Edad -16% (83), Ingresos -4% (50.001_100.000), ResultHistoricoCRM -3% (Resolt)"
11108,Salud,0.0019314822400841147,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.0008240630369158801, 0.00016156993018399097, 3.72992041061899e-05]","['Edad', 'UltimoContacto', 'IdSex']","[-0.04837169203239876, -0.015431101490961385, -8.42719621758213e-05]",0.0686508495464269,Salud,,20.001_50.000,1.0,0,,83,52.0,0.1257867645753929,"IdSex 2% (0), ResultHistoricoCRM 1% ()","Edad -15% (83), Ingresos -1% (20.001_50.000)"
11118,Salud,0.0018675251970347252,Low,0.0,Mutua,['Ingresos'],[0.0008414844478497813],"['Edad', 'UltimoContacto', 'YearsSinceCampaign', 'ResultHistoricoCampañas', 'IdSex']","[-0.04711467917605385, -0.014995483497397348, -0.0018001505366526463, -0.0004259463287047388, -9.101560082523332e-05]",0.0686508495464269,Salud,Resolt,20.001_50.000,1.0,0,0,83,52.0,0.1257867645753929,"UltimoContacto 5% (52.0), IdSex 2% (0), YearsSinceCampaign 1% (0)","Edad -19% (83), ResultHistoricoCRM -4% (Resolt)"
11121,Salud,0.0019314822400841147,Low,0.0,Mutua,"['YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.00015038208146803627, 3.537039084319739e-05]","['Edad', 'UltimoContacto', 'Ingresos', 'IdSex']","[-0.044468840272846935, -0.011582108607610062, -0.006131843784287309, -6.480088159283337e-05]",0.0686508495464269,Salud,,100.001_200.000,1.0,0,,82,52.0,0.1257867645753929,"UltimoContacto 4% (52.0), IdSex 2% (0), YearsSinceCampaign 1% (<NA>)","Edad -14% (82), Ingresos -1% (100.001_200.000)"
11143,Salud,0.0020139469082101446,Low,0.0,Mutua,['Ingresos'],[0.0007269805132417666],"['Edad', 'UltimoContacto', 'YearsSinceCampaign', 'ResultHistoricoCampañas', 'IdSex']","[-0.047072462228827855, -0.01619343029895052, -0.0009472078912045428, -0.0005474875566123454, -3.360719472446452e-05]",0.0686508495464269,Salud,Resolt,,1.0,0,1,82,52.0,0.1257867645753929,"UltimoContacto 2% (52.0), IdSex 2% (0)","Edad -11% (82), YearsSinceCampaign -8% (1), ResultHistoricoCRM -1% (Resolt)"
11152,Salud,0.0018675251970347252,Low,0.0,Mutua,[],[],"['Edad', 'UltimoContacto', 'Ingresos', 'ResultHistoricoCampañas', 'YearsSinceCampaign', 'IdSex']","[-0.0444839820563344, -0.008244909907495929, -0.005642016209628484, -0.0027259366325917064, -0.0015744066979085291, -6.024042657587759e-05]",0.0686508495464269,Salud,Il·localitzable,100.001_200.000,1.0,0,0,89,52.0,0.1257867645753929,,"Edad -9% (89), ResultHistoricoCRM -2% (Il·localitzable), UltimoContacto -1% (52.0)"
11154,Salud,0.0018063625488262665,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.0005369760312580387, 0.0003911881647194549, 3.049785838898558e-05]","['Edad', 'UltimoContacto', 'IdSex']","[-0.051170344556709546, -0.002082811771668561, -0.0004893047090227388]",0.0686508495464269,Salud,,,1.0,1,,92,39.0,0.1257867645753929,,"Edad -12% (92), IdSex -2% (1)"
11155,Salud,0.0018031201920757334,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.0005160682838353394, 0.00042050550686191534, 7.114484476337384e-05]","['Edad', 'UltimoContacto', 'IdSex']","[-0.01704901686509303, -0.011026344332778463, -0.00044634303164637766]",0.0686508495464269,Salud,,,1.0,0,,63,32.0,0.1257867645753929,"UltimoContacto 7% (32.0), Ingresos 1% (), IdSex 1% (0)",Edad -7% (63)
11161,Salud,0.0016209350292118228,Low,0.0,Mutua,['Ingresos'],[0.00010406696961577123],"['Edad', 'UltimoContacto', 'YearsSinceCampaign', 'IdSex', 'ResultHistoricoCampañas']","[-0.056136443738689305, -0.0057273794151066915, -0.0024171727548844106, -0.0014253158859732122, -0.0001351269191535913]",0.0686508495464269,Salud,Derivada,0_20.000,1.0,1,0,81,30.0,0.1257867645753929,UltimoContacto 6% (30.0),"Edad -11% (81), IdSex -3% (1), ResultHistoricoCRM -3% (Derivada)"
11168,Salud,0.002220785328073272,Low,0.0,Mutua,"['Ingresos', 'IdSex']","[0.0006261303134213045, 6.965013895737569e-05]","['Edad', 'UltimoContacto', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[-0.06377192207295783, -0.015073050516128346, -0.0011944322087698248, -0.0003961197772458886]",0.0686508495464269,Salud,Resolt,20.001_50.000,1.0,0,0,86,52.0,0.1257867645753929,,"Edad -4% (86), ResultHistoricoCRM -1% (Resolt)"
11169,Salud,0.002028058241739706,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.0004569121872247531, 0.0001799071415142817, 4.1585269450146544e-05]","['Edad', 'UltimoContacto', 'IdSex']","[-0.04834101500750385, -0.015762980791319756, -6.4416239852679e-05]",0.0686508495464269,Salud,,,1.0,0,,83,52.0,0.1257867645753929,"IdSex 2% (0), Ingresos 1% (), YearsSinceCampaign 1% (<NA>)",Edad -15% (83)
11187,Salud,0.0018688969691445225,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign']","[0.0007966636756442389, 0.00013216247461472015]","['Edad', 'UltimoContacto', 'IdSex', 'ResultHistoricoCampañas']","[-0.02853891714306759, -0.0011301739472208657, -0.0005933021962468957, -1.2815765057579144e-06]",0.0686508495464269,Salud,,20.001_50.000,1.0,1,,81,24.0,0.1257867645753929,UltimoContacto 1% (24.0),"Edad -9% (81), IdSex -3% (1), Ingresos -2% (20.001_50.000)"
11197,Salud,0.0020367616550092927,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.0007825740457422096, 0.0001422765711151511, 3.652022568680195e-05]","['Edad', 'UltimoContacto', 'IdSex']","[-0.04862914630608941, -0.016336520022779265, -2.6105147016550553e-05]",0.0686508495464269,Salud,,,1.0,0,,84,52.0,0.1257867645753929,"IdSex 2% (0), YearsSinceCampaign 1% (<NA>), Ingresos 1% ()","Edad -12% (84), UltimoContacto -5% (52.0)"
11206,Salud,0.013670883718020001,Low,0.0,Mutua,"['Edad', 'UltimoContacto', 'Ingresos']","[0.020548192707640064, 0.008894385131076247, 0.00021828192649349764]","['YearsSinceCampaign', 'IdSex', 'ResultHistoricoCampañas']","[-0.01535739326810249, -0.003720186285042451, -0.0020334311159831853]",0.0686508495464269,Salud,Resolt,,1.0,1,1,48,20.0,0.1257867645753929,"Edad 12% (48), UltimoContacto 5% (20.0), Ingresos 1% ()","YearsSinceCampaign -5% (1), IdSex -1% (1), ResultHistoricoCRM -1% (Resolt)"
11207,Salud,0.0024239059471369245,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.00016388734954890033, 0.0001403049982267256, 3.873986966618547e-05]","['Edad', 'UltimoContacto', 'IdSex']","[-0.04353973197256363, -0.016049275958961735, -6.0450556127069735e-05]",0.0686508495464269,Salud,,,1.0,0,,88,52.0,0.1257867645753929,"UltimoContacto 14% (52.0), IdSex 3% (0), YearsSinceCampaign 1% (<NA>)",Edad -16% (88)
11213,Salud,0.00271531025385551,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'IdSex', 'ResultHistoricoCampañas']","[0.00041398666957565537, 9.965326515665481e-05, 8.582678196816324e-05, 5.726551694333932e-05]","['Edad', 'UltimoContacto']","[-0.0632362422225074, -0.014909638297696046]",0.0686508495464269,Salud,,20.001_50.000,1.0,0,,83,52.0,0.1257867645753929,IdSex 2% (0),"Edad -12% (83), Ingresos -3% (20.001_50.000), UltimoContacto -2% (52.0)"
11226,Salud,0.002220785328073272,Low,0.0,Mutua,['Ingresos'],[0.00116443972105902],"['Edad', 'UltimoContacto', 'YearsSinceCampaign', 'ResultHistoricoCampañas', 'IdSex']","[-0.047846502197500425, -0.015576755576662257, -0.0014356708448749833, -0.00042846763868733504, -0.00011989585231865198]",0.0686508495464269,Salud,Resolt,20.001_50.000,1.0,0,0,82,52.0,0.1257867645753929,,Edad -4% (82)
11262,Salud,0.001939771205419154,Low,0.0,Mutua,"['YearsSinceCampaign', 'ResultHistoricoCampañas']","[6.41396898650303e-05, 2.554431670144426e-05]","['Edad', 'UltimoContacto', 'Ingresos', 'IdSex']","[-0.028611452905951393, -0.008532945783357362, -0.004512136186994285, -6.054063842639962e-06]",0.0686508495464269,Salud,,100.001_200.000,1.0,0,,83,52.0,0.1257867645753929,IdSex 1% (0),"Edad -8% (83), UltimoContacto -6% (52.0), Ingresos -1% (100.001_200.000)"
11289,Salud,0.0019314822400841147,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.0008240630369158801, 0.00016156993018399097, 3.72992041061899e-05]","['Edad', 'UltimoContacto', 'IdSex']","[-0.04837169203239876, -0.015431101490961385, -8.42719621758213e-05]",0.0686508495464269,Salud,,20.001_50.000,1.0,0,,82,52.0,0.1257867645753929,"UltimoContacto 6% (52.0), IdSex 3% (0), ResultHistoricoCRM 1% ()",Edad -13% (82)
11295,Salud,0.0019314822400841147,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.0008240630369158801, 0.00016156993018399097, 3.72992041061899e-05]","['Edad', 'UltimoContacto', 'IdSex']","[-0.04837169203239876, -0.015431101490961385, -8.42719621758213e-05]",0.0686508495464269,Salud,,20.001_50.000,1.0,0,,82,52.0,0.1257867645753929,"UltimoContacto 6% (52.0), IdSex 3% (0), ResultHistoricoCRM 1% ()",Edad -13% (82)
11296,Salud,0.0037156161051019963,Low,0.0,Mutua,"['YearsSinceCampaign', 'Ingresos', 'ResultHistoricoCampañas']","[0.00013069925580173552, 1.0172958336919768e-05, 6.840913120886582e-06]","['Edad', 'UltimoContacto', 'IdSex']","[-0.025166980970049043, -0.003522725469038551, -0.0005841076185169386]",0.0686508495464269,Salud,,,1.0,1,,77,38.0,0.1257867645753929,"UltimoContacto 1% (38.0), Ingresos 1% ()","Edad -14% (77), IdSex -3% (1)"
11297,Salud,0.0020022623628605982,Low,0.0,Mutua,"['Edad', 'Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.002245675925103106, 0.0011170184775512655, 0.00011205724607772868, 5.230552665347374e-05]","['UltimoContacto', 'IdSex']","[-0.0066838613029378, -0.00011489872705129636]",0.0686508495464269,Salud,,20.001_50.000,1.0,0,,47,38.0,0.1257867645753929,"Edad 11% (47), UltimoContacto 6% (38.0), Ingresos 2% (20.001_50.000)",
11299,Salud,0.00233146761707298,Low,0.0,Mutua,['Ingresos'],[0.0002429703766335433],"['Edad', 'UltimoContacto', 'YearsSinceCampaign', 'ResultHistoricoCampañas', 'IdSex']","[-0.02384409628544282, -0.00931836430835021, -0.001409811406588875, -0.00038640649247520395, -3.6682548164843546e-05]",0.0686508495464269,Salud,Resolt,,1.0,0,0,85,52.0,0.1257867645753929,IdSex 1% (0),"Edad -11% (85), ResultHistoricoCRM -2% (Resolt), YearsSinceCampaign -1% (0)"
11323,Salud,0.0020367616550092927,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.0007825740457422096, 0.0001422765711151511, 3.652022568680195e-05]","['Edad', 'UltimoContacto', 'IdSex']","[-0.04862914630608941, -0.016336520022779265, -2.6105147016550553e-05]",0.0686508495464269,Salud,,,1.0,0,,83,52.0,0.1257867645753929,"IdSex 2% (0), Ingresos 1% (), YearsSinceCampaign 1% (<NA>)","Edad -13% (83), UltimoContacto -4% (52.0)"
11326,Salud,0.001988000787680577,Low,0.0,Mutua,['Ingresos'],[0.00032261427542656766],"['Edad', 'UltimoContacto', 'YearsSinceCampaign', 'ResultHistoricoCampañas', 'IdSex']","[-0.04716686939691283, -0.015609352457978088, -0.0011046859964354543, -0.0004544648230542265, -7.093119806207189e-05]",0.0686508495464269,Salud,Resolt,,1.0,0,1,82,52.0,0.1257867645753929,"IdSex 1% (0), UltimoContacto 1% (52.0)","Edad -10% (82), YearsSinceCampaign -7% (1), ResultHistoricoCRM -1% (Resolt)"
11332,Salud,0.0027317961912329187,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.00047367419502666213, 0.00017645300995267353, 3.906248617703805e-05]","['Edad', 'UltimoContacto', 'IdSex']","[-0.04712252739450088, -0.014997790686753545, -6.465108444108822e-05]",0.0686508495464269,Salud,,,1.0,0,,91,52.0,0.1257867645753929,IdSex 1% (0),"Edad -15% (91), UltimoContacto -1% (52.0)"
11340,Salud,0.001939771205419154,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.000716207801296915, 0.00012307056687248965, 3.109705636314423e-05]","['Edad', 'UltimoContacto', 'IdSex']","[-0.0480468112761337, -0.01604329050168825, -6.021119945625841e-05]",0.0686508495464269,Salud,,20.001_50.000,1.0,0,,84,52.0,0.1257867645753929,"IdSex 2% (0), ResultHistoricoCRM 1% (), YearsSinceCampaign 1% (<NA>)","Edad -13% (84), UltimoContacto -5% (52.0)"
11346,Salud,0.0019609033466751746,Low,0.0,Mutua,['Ingresos'],[0.00039074132977939965],"['Edad', 'UltimoContacto', 'YearsSinceCampaign', 'ResultHistoricoCampañas', 'IdSex']","[-0.04703033636376057, -0.015253053472315672, -0.0018509700601800768, -0.0004476585700855555, -7.163090692359578e-05]",0.0686508495464269,Salud,Resolt,,1.0,0,0,82,52.0,0.1257867645753929,"UltimoContacto 11% (52.0), IdSex 2% (0), Ingresos 1% ()","Edad -14% (82), ResultHistoricoCRM -1% (Resolt)"
11349,Salud,0.0016779455222587802,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.0002083226130365674, 3.657832007488691e-05, 2.5457635056558468e-05]","['Edad', 'UltimoContacto', 'IdSex']","[-0.030684269127129262, -0.009515401835057898, -0.001214016147511762]",0.0686508495464269,Salud,,0_20.000,1.0,1,,78,52.0,0.1257867645753929,"Ingresos 2% (0_20.000), YearsSinceCampaign 1% (<NA>)","Edad -13% (78), IdSex -3% (1), UltimoContacto -1% (52.0)"
11388,Salud,0.0020367616550092927,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.0007825740457422096, 0.0001422765711151511, 3.652022568680195e-05]","['Edad', 'UltimoContacto', 'IdSex']","[-0.04862914630608941, -0.016336520022779265, -2.6105147016550553e-05]",0.0686508495464269,Salud,,,1.0,0,,86,52.0,0.1257867645753929,"IdSex 2% (0), YearsSinceCampaign 1% (<NA>), Ingresos 1% ()","Edad -14% (86), UltimoContacto -1% (52.0)"
11399,Salud,0.02368972044265,Low,0.0,Mutua,"['Ingresos', 'IdSex', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.0015898912303192322, 0.00028732974194366147, 0.0002100650074797312, 5.9227681793859475e-05]","['Edad', 'UltimoContacto']","[-0.07382623024594066, -0.017990267709328937]",0.0686508495464269,Salud,,50.001_100.000,1.0,0,,85,52.0,0.1257867645753929,"IdSex 2% (0), ResultHistoricoCRM 1% ()","Edad -11% (85), Ingresos -5% (50.001_100.000)"
11408,Salud,0.0018675251970347252,Low,0.0,Mutua,['Ingresos'],[0.0008414844478497813],"['Edad', 'UltimoContacto', 'YearsSinceCampaign', 'ResultHistoricoCampañas', 'IdSex']","[-0.04711467917605385, -0.014995483497397348, -0.0018001505366526463, -0.0004259463287047388, -9.101560082523332e-05]",0.0686508495464269,Salud,Resolt,20.001_50.000,1.0,0,0,83,52.0,0.1257867645753929,"UltimoContacto 5% (52.0), IdSex 2% (0), YearsSinceCampaign 1% (0)","Edad -19% (83), ResultHistoricoCRM -4% (Resolt)"
11411,Salud,0.0016719650261627754,Low,0.0,Mutua,"['Edad', 'Ingresos', 'UltimoContacto', 'IdSex']","[0.048219080180063205, 0.013598970449597014, 0.008518690820372243, 0.0037303806526809797]","['YearsSinceCampaign', 'ResultHistoricoCampañas']","[-0.029115537474223897, -0.0017450946471733102]",0.0686508495464269,Salud,Resolt,20.001_50.000,1.0,1,1,50,39.0,0.1257867645753929,"Edad 10% (50), UltimoContacto 9% (39.0), Ingresos 1% (20.001_50.000)","YearsSinceCampaign -12% (1), IdSex -3% (1), ResultHistoricoCRM -1% (Resolt)"
11424,Salud,0.005844621981944341,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.0017416510776508477, 0.00017490541940557252, 3.9100229873070294e-05]","['Edad', 'UltimoContacto', 'IdSex']","[-0.05129008583661698, -0.01527580420400925, -2.8270876192701278e-05]",0.0686508495464269,Salud,,20.001_50.000,1.0,0,,87,52.0,0.1257867645753929,IdSex 1% (0),"Edad -12% (87), UltimoContacto -1% (52.0)"
11431,Salud,0.0020139469082101446,Low,0.0,Mutua,['Ingresos'],[0.0007269805132417666],"['Edad', 'UltimoContacto', 'YearsSinceCampaign', 'ResultHistoricoCampañas', 'IdSex']","[-0.047072462228827855, -0.01619343029895052, -0.0009472078912045428, -0.0005474875566123454, -3.360719472446452e-05]",0.0686508495464269,Salud,Resolt,,1.0,0,1,87,52.0,0.1257867645753929,"UltimoContacto 1% (52.0), IdSex 1% (0)","Edad -11% (87), YearsSinceCampaign -4% (1), ResultHistoricoCRM -1% (Resolt)"
11433,Salud,0.0016083378941065794,Low,0.0,Mutua,['Ingresos'],[0.0006734144826196001],"['Edad', 'UltimoContacto', 'YearsSinceCampaign', 'ResultHistoricoCampañas', 'IdSex']","[-0.04300228337312143, -0.014909421501034914, -0.001482448783584534, -0.00040580887629933704, -8.417097599988553e-05]",0.0686508495464269,Salud,Resolt,20.001_50.000,1.0,0,0,82,52.0,0.1257867645753929,"UltimoContacto 11% (52.0), IdSex 2% (0), Ingresos 2% (20.001_50.000)","Edad -14% (82), ResultHistoricoCRM -2% (Resolt)"
11436,Salud,0.005698231272300384,Low,0.0,Mutua,"['Ingresos', 'IdSex']","[0.001973727430136816, 4.677165556613884e-05]","['Edad', 'UltimoContacto', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[-0.04987311917953908, -0.014701345099498863, -0.0021042620388872966, -0.0005912086895851574]",0.0686508495464269,Salud,Resolt,50.001_100.000,1.0,0,0,83,52.0,0.1257867645753929,IdSex 2% (0),"Edad -10% (83), ResultHistoricoCRM -3% (Resolt), Ingresos -2% (50.001_100.000)"
11455,Salud,0.0062882975474510125,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign']","[0.0005991166315909535, 0.0001428500241195039]","['Edad', 'UltimoContacto', 'IdSex', 'ResultHistoricoCampañas']","[-0.025222242971622396, -0.011028727705149502, -0.0014246513725593181, -1.676317789424623e-05]",0.0686508495464269,Salud,,20.001_50.000,1.0,1,,74,48.0,0.1257867645753929,,"UltimoContacto -6% (48.0), IdSex -4% (1), Edad -3% (74)"
11466,Salud,0.003819676111343721,Low,0.0,Mutua,"['Edad', 'Ingresos']","[0.013801747879521677, 0.0010283137767840172]","['UltimoContacto', 'YearsSinceCampaign', 'IdSex', 'ResultHistoricoCampañas']","[-0.01800011522818831, -0.0105497548268997, -0.0018448556311392874, -0.00030032548498566577]",0.0686508495464269,Salud,No Interessa,,1.0,1,1,45,38.0,0.1257867645753929,Edad 12% (45),"YearsSinceCampaign -8% (1), ResultHistoricoCRM -5% (No Interessa), IdSex -2% (1)"
11507,Salud,0.0016634187100668142,Low,0.0,Mutua,"['Ingresos', 'IdSex', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.0006161816612348957, 8.507226474684755e-05, 7.528975548229725e-05, 5.2151935173456525e-05]","['Edad', 'UltimoContacto']","[-0.06110901037896187, -0.015016852130757532]",0.0686508495464269,Salud,,20.001_50.000,1.0,0,,84,52.0,0.1257867645753929,"IdSex 2% (0), ResultHistoricoCRM 1% ()","Edad -13% (84), Ingresos -2% (20.001_50.000)"
11511,Salud,0.0024239059471369245,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.00016388734954890033, 0.0001403049982267256, 3.873986966618547e-05]","['Edad', 'UltimoContacto', 'IdSex']","[-0.04353973197256363, -0.016049275958961735, -6.0450556127069735e-05]",0.0686508495464269,Salud,,,1.0,0,,85,52.0,0.1257867645753929,"UltimoContacto 10% (52.0), IdSex 2% (0), Ingresos 1% ()",Edad -12% (85)
11520,Salud,0.024459165670780002,Low,0.0,Mutua,"['Ingresos', 'IdSex', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.0010151498236816955, 0.0002393146882688255, 0.00020884601324204066, 5.923422292021981e-05]","['Edad', 'UltimoContacto']","[-0.07291010994972304, -0.018143722794192785]",0.0686508495464269,Salud,,20.001_50.000,1.0,0,,83,52.0,0.1257867645753929,"IdSex 3% (0), ResultHistoricoCRM 1% ()","Edad -12% (83), Ingresos -3% (20.001_50.000), UltimoContacto -2% (52.0)"
11524,Salud,0.002201189733193433,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.0011248300481642747, 9.924259804802864e-05, 3.1961029913556035e-05]","['Edad', 'UltimoContacto', 'IdSex']","[-0.04845052926601567, -0.015678019921410814, -0.00011261817897673188]",0.0686508495464269,Salud,,20.001_50.000,1.0,0,,88,52.0,0.1257867645753929,,Edad -5% (88)
11549,Salud,0.002280848822207272,Low,0.0,Mutua,"['UltimoContacto', 'Ingresos']","[0.001551953519260791, 0.0006128888201836068]","['Edad', 'YearsSinceCampaign', 'IdSex', 'ResultHistoricoCampañas']","[-0.05256882051848173, -0.0034106977346979885, -0.0007774660860866534, -8.330373050063733e-05]",0.0686508495464269,Salud,No Interessa,,1.0,1,0,82,20.0,0.1257867645753929,"UltimoContacto 4% (20.0), Ingresos 1% ()","Edad -11% (82), ResultHistoricoCRM -3% (No Interessa), IdSex -2% (1)"
11551,Salud,0.0019314822400841147,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.0008240630369158801, 0.00016156993018399097, 3.72992041061899e-05]","['Edad', 'UltimoContacto', 'IdSex']","[-0.04837169203239876, -0.015431101490961385, -8.42719621758213e-05]",0.0686508495464269,Salud,,20.001_50.000,1.0,0,,82,52.0,0.1257867645753929,"UltimoContacto 6% (52.0), IdSex 3% (0), ResultHistoricoCRM 1% ()",Edad -13% (82)
