sale_id,store_id,product_id,sale_date,sales_amount
9837,2,42,2023-02-27,297.74
3072,1,21,2023-02-27,293.41
8466,5,37,2023-02-27,264.14
1489,2,26,2023-02-28,190.71
2059,4,8,2023-02-28,274.49
2744,4,15,2023-02-28,218.3
8098,2,7,2023-02-28,128.39
140,4,43,2023-02-28,232.72
9898,6,37,2023-02-28,125.53
9947,4,44,2023-02-28,108.91
5730,5,33,2023-02-28,104.37
9249,2,39,2023-02-28,130.29
4455,3,48,2023-02-28,132.91
9976,2,5,2023-02-28,119.08
5194,1,13,2023-03-01,255.11
4793,4,9,2023-03-01,293.26
4245,5,19,2023-03-01,127.23
2248,3,48,2023-03-01,280.86
369,1,49,2023-03-01,149.68
6266,2,42,2023-03-01,228.14
7432,6,23,2023-03-01,246.7
4494,3,11,2023-03-01,269.05
7171,2,49,2023-03-01,233.68
7903,6,22,2023-03-01,292.84
6359,3,28,2023-03-01,169.1
2590,4,40,2023-03-01,122.67
5646,3,31,2023-03-01,287.4
1150,5,44,2023-03-02,299.79
2545,3,2,2023-03-02,249.63
5520,3,10,2023-03-02,123.54
8509,4,40,2023-03-02,117.66
852,4,47,2023-03-02,123.93
5047,2,6,2023-03-02,232.49
2401,5,1,2023-03-02,222.54
1722,1,31,2023-03-02,222.49
9827,5,7,2023-03-02,150.38
5314,6,22,2023-03-02,292.55
540,5,7,2023-03-02,156.97
4972,2,46,2023-03-03,276.1
6665,6,44,2023-03-03,199.1
411,1,42,2023-03-03,194.73
846,4,31,2023-03-03,235.14
5856,2,7,2023-03-03,292.71
4224,2,24,2023-03-03,275.87
7286,3,1,2023-03-03,178.88
7106,5,19,2023-03-03,166.41
2041,3,13,2023-03-03,208.31
5839,6,39,2023-03-03,264.89
8934,1,10,2023-03-04,289.9
9661,3,44,2023-03-04,260.21
6863,3,16,2023-03-04,244.98
9697,6,34,2023-03-04,184.79
1431,5,14,2023-03-04,225.71
966,6,31,2023-03-04,281.6
68,4,41,2023-03-04,223.12
1636,1,10,2023-03-04,244.23
161,6,28,2023-03-04,132.58
718,6,38,2023-03-04,101.43
2204,1,26,2023-03-04,256.4
2658,5,18,2023-03-05,140.62
9538,1,38,2023-03-05,226.74
4220,1,41,2023-03-05,190.45
3517,3,7,2023-03-05,291.96
5236,6,31,2023-03-05,220.59
4821,4,24,2023-03-05,125.85
4451,3,26,2023-03-05,114.77
1470,3,50,2023-03-05,153.01
4594,2,11,2023-03-05,292.83
8594,6,30,2023-03-05,174.05
1915,6,50,2023-03-05,178.83
2844,4,29,2023-03-05,225.39
7327,3,4,2023-03-05,206.45
3774,1,20,2023-03-05,200.48
633,3,13,2023-03-05,262.98
2911,5,13,2023-03-05,127.72
1064,4,13,2023-03-05,279.34
5191,6,25,2023-03-05,139.84
1766,6,38,2023-03-05,260.35
518,2,26,2023-03-05,275.16
3232,2,1,2023-03-05,259.0
8730,2,46,2023-03-06,175.92
2171,4,25,2023-03-06,231.07
9925,4,17,2023-03-06,210.49
1283,5,19,2023-03-06,173.4
8280,5,47,2023-03-06,215.65
5408,2,17,2023-03-06,155.23
6171,1,21,2023-03-06,134.35
6250,5,37,2023-03-06,264.74
8947,4,10,2023-03-06,112.52
7232,1,47,2023-03-07,258.26
7591,4,48,2023-03-07,213.97
6673,3,39,2023-03-07,143.07
4567,5,42,2023-03-07,111.38
7986,2,20,2023-03-07,281.27
3379,4,40,2023-03-07,179.96
3889,4,12,2023-03-07,189.52
3136,2,13,2023-03-07,201.64
9439,6,8,2023-03-07,173.4
1097,5,2,2023-03-07,158.01
1086,2,6,2023-03-07,188.48
4108,6,48,2023-03-07,150.96
4593,5,34,2023-03-07,138.92
8404,2,26,2023-03-07,149.11
4191,5,17,2023-03-07,188.63
7053,4,11,2023-03-08,135.69
3309,6,35,2023-03-08,177.26
2516,4,44,2023-03-08,257.95
9782,3,21,2023-03-08,179.5
5664,4,22,2023-03-08,175.88
6413,5,8,2023-03-08,280.07
6934,1,15,2023-03-08,241.05
5414,2,9,2023-03-08,157.79
5472,1,2,2023-03-08,243.16
3214,5,33,2023-03-08,256.01
2123,4,27,2023-03-08,239.29
8358,3,12,2023-03-08,169.97
8811,3,30,2023-03-09,158.85
228,2,41,2023-03-09,162.6
7392,1,5,2023-03-09,214.57
1029,2,34,2023-03-09,242.81
8109,6,45,2023-03-09,125.77
7483,2,35,2023-03-09,226.36
2827,2,25,2023-03-09,241.25
2302,6,2,2023-03-09,223.61
7297,5,13,2023-03-09,194.55
1501,3,45,2023-03-09,106.8
8824,5,27,2023-03-09,159.63
8863,6,38,2023-03-09,110.62
7346,4,22,2023-03-09,144.51
9871,5,9,2023-03-09,270.41
7890,1,16,2023-03-10,205.91
2599,3,4,2023-03-10,216.4
1547,1,40,2023-03-10,135.74
150,1,27,2023-03-10,162.05
1647,4,7,2023-03-10,115.69
2,4,34,2023-03-10,184.53
4658,5,17,2023-03-10,190.59
6988,2,19,2023-03-10,204.98
2114,6,49,2023-03-10,194.36
3981,4,4,2023-03-10,110.94
8634,4,10,2023-03-10,206.57
6929,2,43,2023-03-10,184.85
8048,1,45,2023-03-10,115.47
6593,1,6,2023-03-10,264.79
9738,3,37,2023-03-10,150.27
3166,2,17,2023-03-10,155.02
9339,4,4,2023-03-10,164.85
4152,6,45,2023-03-10,250.13
2676,3,47,2023-03-11,224.05
4694,4,6,2023-03-11,145.01
2490,4,42,2023-03-11,171.82
5632,5,38,2023-03-11,229.37
5876,3,8,2023-03-11,288.77
6928,2,42,2023-03-11,267.41
801,6,44,2023-03-11,259.06
3333,2,34,2023-03-11,284.05
1859,3,29,2023-03-11,269.17
1453,5,21,2023-03-11,236.0
42,3,20,2023-03-11,289.23
2000,6,12,2023-03-11,119.87
6175,3,9,2023-03-11,130.0
4190,1,13,2023-03-11,236.82
565,6,23,2023-03-11,262.76
8508,2,19,2023-03-11,149.75
6899,5,49,2023-03-11,276.94
2381,1,32,2023-03-11,282.51
1322,1,28,2023-03-11,169.68
2379,1,44,2023-03-11,165.56
3563,5,46,2023-03-11,239.49
3340,3,2,2023-03-12,153.81
3594,5,23,2023-03-12,112.37
4076,6,41,2023-03-12,292.43
5899,3,24,2023-03-12,252.97
7211,2,50,2023-03-12,140.0
4142,6,37,2023-03-12,132.18
6834,5,45,2023-03-12,147.82
2635,3,15,2023-03-12,109.68
9278,5,3,2023-03-12,294.79
8096,3,38,2023-03-12,143.5
4210,3,32,2023-03-12,136.73
6031,2,28,2023-03-12,215.56
9484,4,33,2023-03-13,201.24
5188,6,17,2023-03-13,232.49
5540,6,1,2023-03-13,233.05
332,2,25,2023-03-13,288.36
9405,6,32,2023-03-13,141.68
9748,5,27,2023-03-13,166.45
8352,1,47,2023-03-13,186.51
8253,2,1,2023-03-13,114.93
8854,5,50,2023-03-13,168.59
2813,3,32,2023-03-13,194.64
5247,2,32,2023-03-13,154.05
4819,2,36,2023-03-13,174.48
2318,1,11,2023-03-13,253.22
4544,3,50,2023-03-14,181.17
2873,5,50,2023-03-14,154.36
1858,3,3,2023-03-14,153.14
3369,5,10,2023-03-14,104.52
9683,6,35,2023-03-14,121.35
7045,5,28,2023-03-14,164.91
5761,1,8,2023-03-14,217.84
3300,2,48,2023-03-14,145.7
4161,3,30,2023-03-14,237.49
4390,5,29,2023-03-14,209.08
8235,6,27,2023-03-14,297.1
3668,1,35,2023-03-14,250.82
2088,2,39,2023-03-14,229.18
7959,2,36,2023-03-14,253.89
6955,3,1,2023-03-14,261.23
7419,6,21,2023-03-14,262.56
4844,2,37,2023-03-15,121.16
8166,1,13,2023-03-15,286.99
118,4,17,2023-03-15,162.34
5442,6,30,2023-03-15,261.06
1137,1,10,2023-03-15,200.9
2985,6,18,2023-03-15,279.23
7770,5,1,2023-03-15,195.37
7038,1,15,2023-03-15,141.47
2290,6,4,2023-03-16,205.01
6558,1,34,2023-03-16,106.09
7982,1,32,2023-03-16,288.72
4028,3,2,2023-03-16,243.35
2462,2,7,2023-03-16,282.13
5078,2,38,2023-03-16,231.69
2503,6,29,2023-03-16,280.97
3858,1,20,2023-03-16,115.57
2814,3,29,2023-03-16,199.58
6274,3,30,2023-03-16,171.65
1563,3,28,2023-03-17,257.59
7220,6,50,2023-03-17,260.18
3460,5,6,2023-03-17,148.7
103,6,49,2023-03-17,275.23
1504,6,23,2023-03-17,154.15
8427,3,21,2023-03-17,159.23
9714,4,31,2023-03-17,173.13
2194,1,48,2023-03-17,278.86
7520,4,28,2023-03-17,206.52
3245,1,6,2023-03-17,144.49
7007,1,6,2023-03-17,169.21
2980,1,44,2023-03-17,228.77
9559,1,15,2023-03-17,144.05
5171,1,7,2023-03-17,130.05
5748,3,42,2023-03-18,123.41
3966,1,30,2023-03-18,298.88
1714,6,35,2023-03-18,204.42
6837,6,38,2023-03-18,298.94
7996,3,12,2023-03-18,147.94
4687,5,28,2023-03-18,170.94
7730,3,37,2023-03-18,182.45
7935,2,47,2023-03-18,262.46
4470,5,3,2023-03-18,265.87
4502,3,41,2023-03-18,179.87
1198,1,50,2023-03-18,187.93
4843,2,6,2023-03-18,168.02
8607,1,17,2023-03-18,229.86
2925,3,11,2023-03-18,223.56
1632,5,22,2023-03-19,116.16
4471,1,8,2023-03-19,128.96
1652,6,15,2023-03-19,104.18
4074,4,19,2023-03-19,243.94
3612,3,16,2023-03-19,192.8
9539,2,36,2023-03-19,231.76
4775,3,50,2023-03-19,210.53
7760,6,34,2023-03-19,261.54
1298,6,36,2023-03-19,203.86
7115,2,48,2023-03-20,264.35
7586,5,4,2023-03-20,104.07
2433,6,1,2023-03-20,244.0
3202,2,16,2023-03-20,212.27
5440,1,47,2023-03-20,103.7
1460,5,27,2023-03-20,155.41
1394,5,50,2023-03-20,107.66
2416,3,2,2023-03-20,214.92
3894,5,31,2023-03-20,169.43
7533,6,2,2023-03-20,178.51
3071,2,1,2023-03-20,258.7
5220,1,25,2023-03-20,229.7
3404,4,29,2023-03-20,223.11
8080,4,46,2023-03-20,126.39
5627,6,8,2023-03-21,126.67
1920,6,33,2023-03-21,171.04
4948,4,23,2023-03-21,181.54
8118,1,27,2023-03-21,179.04
6072,3,33,2023-03-21,247.23
7572,6,41,2023-03-21,119.42
8883,2,1,2023-03-21,237.35
5102,1,13,2023-03-21,119.35
209,2,46,2023-03-21,247.56
6270,6,36,2023-03-21,193.84
6228,5,24,2023-03-22,271.3
5351,2,37,2023-03-22,201.39
2374,5,48,2023-03-22,234.48
2082,6,23,2023-03-22,136.6
8447,5,38,2023-03-22,142.0
5704,3,19,2023-03-22,135.43
8842,6,38,2023-03-22,135.75
2004,3,44,2023-03-22,112.66
6692,4,24,2023-03-22,213.92
664,3,15,2023-03-22,258.03
6456,5,14,2023-03-22,295.56
2357,4,14,2023-03-22,251.75
8809,4,17,2023-03-22,108.34
3529,5,24,2023-03-22,150.13
5630,1,38,2023-03-22,210.61
3666,6,42,2023-03-23,297.13
5184,5,25,2023-03-23,281.03
234,2,13,2023-03-23,102.19
3455,5,48,2023-03-23,127.75
3350,6,49,2023-03-23,127.52
2839,5,49,2023-03-23,167.61
786,3,46,2023-03-23,224.07
7215,1,39,2023-03-23,278.71
1499,5,12,2023-03-23,178.22
1441,4,9,2023-03-23,238.76
2297,6,33,2023-03-24,111.02
538,4,6,2023-03-24,245.38
7780,1,24,2023-03-24,231.94
2487,5,23,2023-03-24,272.3
9450,1,33,2023-03-24,175.34
4205,1,50,2023-03-24,296.93
8066,5,2,2023-03-24,147.64
3791,2,4,2023-03-24,236.37
9089,4,30,2023-03-24,114.38
8753,6,24,2023-03-24,231.53
8664,3,21,2023-03-24,201.85
3266,4,37,2023-03-24,235.57
427,6,33,2023-03-24,217.79
4813,4,15,2023-03-25,280.99
3229,6,9,2023-03-25,214.71
4317,5,3,2023-03-25,268.45
6479,4,22,2023-03-25,245.16
9885,3,36,2023-03-25,268.79
5538,2,42,2023-03-25,235.18
6477,6,45,2023-03-25,279.56
4054,2,27,2023-03-25,131.95
59,6,3,2023-03-25,149.62
7650,3,13,2023-03-25,150.78
7928,4,26,2023-03-25,202.09
4758,6,23,2023-03-25,274.11
5615,4,20,2023-03-25,216.24
3936,1,32,2023-03-25,288.9
1266,5,8,2023-03-25,223.21
2755,6,14,2023-03-25,234.74
3153,6,28,2023-03-25,108.11
1313,3,42,2023-03-26,168.96
7734,4,8,2023-03-26,268.02
6710,3,2,2023-03-26,171.06
4866,6,23,2023-03-26,286.38
2904,6,9,2023-03-26,187.02
6306,4,14,2023-03-26,208.98
8336,2,6,2023-03-26,201.23
7522,2,49,2023-03-26,241.69
4945,4,5,2023-03-26,142.87
4632,4,27,2023-03-26,121.22
6797,6,37,2023-03-26,206.45
3803,5,7,2023-03-26,291.34
7771,3,38,2023-03-26,180.05
6027,2,45,2023-03-26,177.28
5477,5,50,2023-03-26,128.09
6472,6,15,2023-03-27,100.3
2246,3,10,2023-03-27,101.26
9705,2,12,2023-03-27,264.89
3597,5,4,2023-03-27,226.04
7405,2,5,2023-03-27,159.89
3608,1,32,2023-03-27,263.18
9473,1,16,2023-03-27,132.51
5580,2,34,2023-03-27,208.16
5544,2,38,2023-03-27,208.79
5226,3,2,2023-03-27,207.42
4056,6,42,2023-03-27,233.45
791,6,33,2023-03-27,284.69
8077,5,44,2023-03-27,218.73
575,5,23,2023-03-27,270.14
9678,2,32,2023-03-28,203.17
6530,1,14,2023-03-28,132.24
9263,4,37,2023-03-28,104.35
9630,2,35,2023-03-28,207.67
7626,5,11,2023-03-28,211.99
2056,4,21,2023-03-28,196.3
7534,3,38,2023-03-28,116.02
7510,3,17,2023-03-28,170.97
9093,1,27,2023-03-28,192.18
1446,5,36,2023-03-28,201.23
2895,5,10,2023-03-28,123.18
1952,2,42,2023-03-28,235.76
3888,6,12,2023-03-28,209.47
407,1,23,2023-03-28,279.2
8898,5,32,2023-03-28,247.03
6385,1,20,2023-03-29,256.77
2909,5,14,2023-03-29,234.69
6487,5,24,2023-03-29,189.17
4643,5,21,2023-03-29,119.81
7424,2,34,2023-03-29,208.76
2971,4,22,2023-03-29,185.88
3853,3,17,2023-03-29,259.29
1631,1,12,2023-03-29,139.53
2979,4,22,2023-03-29,167.57
121,4,16,2023-03-30,280.87
5147,6,36,2023-03-30,226.82
9552,4,33,2023-03-30,115.1
974,5,6,2023-03-30,148.59
3619,5,49,2023-03-30,128.32
4660,1,29,2023-03-30,135.75
4041,3,22,2023-03-30,287.88
7924,5,50,2023-03-30,122.93
2704,5,47,2023-03-30,130.17
9968,3,2,2023-03-30,225.49
3710,5,26,2023-03-30,293.76
9228,6,10,2023-03-30,192.25
4605,4,9,2023-03-30,180.3
9869,5,38,2023-03-30,245.63
1786,4,22,2023-03-30,287.35
5258,1,3,2023-03-30,108.08
9784,6,20,2023-03-31,262.02
3681,3,5,2023-03-31,260.41
5568,4,20,2023-03-31,118.45
3368,5,23,2023-03-31,125.96
6469,6,2,2023-03-31,141.7
4942,3,31,2023-03-31,296.35
6653,4,39,2023-03-31,177.69
6640,3,22,2023-04-01,263.0
8853,3,38,2023-04-01,282.71
6195,5,32,2023-04-01,222.92
4446,2,6,2023-04-01,281.55
9185,1,47,2023-04-01,273.32
3958,6,24,2023-04-01,144.21
5357,5,46,2023-04-01,152.98
4806,1,49,2023-04-01,211.82
4994,4,15,2023-04-02,269.47
1291,4,17,2023-04-02,166.3
3767,1,41,2023-04-02,134.84
9982,5,13,2023-04-02,166.83
8202,1,50,2023-04-02,195.18
8286,2,28,2023-04-02,140.02
3338,2,17,2023-04-03,168.42
6053,2,38,2023-04-03,140.99
1557,3,34,2023-04-03,185.52
4240,2,25,2023-04-03,207.39
4099,3,23,2023-04-03,280.22
6764,6,29,2023-04-03,273.71
9396,3,9,2023-04-03,266.64
3032,3,40,2023-04-03,205.27
300,3,11,2023-04-03,274.23
5868,5,48,2023-04-03,152.53
9266,3,15,2023-04-03,195.26
7609,6,32,2023-04-03,266.18
7141,3,29,2023-04-03,152.29
731,5,10,2023-04-03,238.99
6364,2,42,2023-04-04,179.08
7623,1,2,2023-04-04,150.84
2193,5,50,2023-04-04,281.37
5278,3,47,2023-04-04,222.24
6203,5,3,2023-04-04,154.85
5857,3,49,2023-04-04,135.35
922,5,15,2023-04-04,296.52
7624,5,46,2023-04-04,162.79
3503,5,29,2023-04-04,151.13
8770,2,49,2023-04-04,157.41
4395,5,1,2023-04-04,119.91
5428,3,34,2023-04-04,111.13
3377,5,43,2023-04-04,286.06
2588,5,39,2023-04-04,296.3
2288,5,15,2023-04-04,255.6
9663,6,2,2023-04-04,284.7
6543,6,39,2023-04-04,235.61
3795,5,27,2023-04-05,210.54
973,3,49,2023-04-05,258.7
7785,1,10,2023-04-05,267.07
2887,2,19,2023-04-05,129.43
7672,2,9,2023-04-05,123.7
301,6,5,2023-04-05,299.59
6079,2,31,2023-04-05,187.04
5110,2,42,2023-04-05,254.57
1370,4,47,2023-04-05,243.17
9753,4,21,2023-04-05,295.0
4513,6,21,2023-04-05,120.78
5373,3,48,2023-04-05,199.26
7032,2,32,2023-04-05,130.69
5661,2,22,2023-04-05,261.66
9950,4,33,2023-04-05,271.69
4702,3,32,2023-04-05,234.56
5887,2,49,2023-04-05,236.62
3009,4,47,2023-04-05,117.26
1071,2,44,2023-04-05,227.92
4630,3,27,2023-04-05,232.57
3587,2,13,2023-04-05,264.28
2998,1,20,2023-04-06,273.37
954,4,46,2023-04-06,177.05
9175,1,46,2023-04-06,253.68
4791,1,26,2023-04-06,212.71
2448,6,29,2023-04-06,289.92
7258,5,38,2023-04-06,266.19
2240,4,23,2023-04-06,194.76
2469,5,37,2023-04-06,213.91
7864,6,38,2023-04-07,229.35
4316,5,22,2023-04-07,277.23
7845,5,46,2023-04-07,153.15
1229,2,49,2023-04-07,172.6
4013,6,40,2023-04-07,180.46
7670,2,10,2023-04-07,279.89
6937,5,1,2023-04-07,148.1
5239,4,8,2023-04-07,101.3
9868,4,41,2023-04-07,241.05
9806,6,16,2023-04-07,190.26
8756,1,29,2023-04-07,268.55
5286,2,25,2023-04-07,147.99
2533,6,22,2023-04-08,159.73
9547,1,41,2023-04-08,287.3
61,2,1,2023-04-08,167.11
6732,4,47,2023-04-08,112.29
3885,3,26,2023-04-08,109.8
7016,5,2,2023-04-08,126.93
6104,5,6,2023-04-08,164.44
1562,1,26,2023-04-08,109.2
8457,6,22,2023-04-08,149.27
7964,2,2,2023-04-08,191.11
2765,6,45,2023-04-08,196.49
8156,3,38,2023-04-09,186.1
1314,1,37,2023-04-09,241.94
1364,2,8,2023-04-09,215.62
2081,5,44,2023-04-09,169.83
5758,1,35,2023-04-09,163.19
2840,4,49,2023-04-09,183.3
9389,2,3,2023-04-09,243.19
4857,4,38,2023-04-09,259.73
3123,1,31,2023-04-09,127.35
3260,1,49,2023-04-09,281.52
6567,2,21,2023-04-10,127.77
6254,3,30,2023-04-10,242.0
2531,5,31,2023-04-10,148.02
3466,3,21,2023-04-10,215.55
2158,3,35,2023-04-10,215.41
8172,2,28,2023-04-10,296.4
2080,2,2,2023-04-10,198.19
853,4,48,2023-04-10,256.71
5793,5,28,2023-04-10,113.04
7479,5,4,2023-04-10,131.64
915,5,47,2023-04-10,293.11
9514,1,16,2023-04-10,216.58
2735,1,3,2023-04-10,154.33
1791,6,26,2023-04-10,187.08
6054,1,28,2023-04-11,226.18
6122,1,14,2023-04-11,175.51
3052,5,10,2023-04-11,162.73
2377,5,32,2023-04-11,124.91
7843,4,39,2023-04-11,220.8
8256,6,41,2023-04-11,200.58
7507,3,41,2023-04-11,138.31
5667,2,19,2023-04-11,111.41
9495,6,9,2023-04-11,163.6
3688,1,1,2023-04-11,262.48
1839,3,5,2023-04-11,248.98
4512,2,32,2023-04-11,213.0
9392,5,49,2023-04-11,294.09
3353,6,10,2023-04-11,147.44
9438,4,1,2023-04-11,153.46
9796,3,13,2023-04-11,221.63
7685,3,4,2023-04-12,230.45
9391,3,50,2023-04-12,284.34
1808,3,33,2023-04-12,282.03
550,1,12,2023-04-12,232.5
7668,3,23,2023-04-12,131.73
4314,2,3,2023-04-12,245.08
6943,4,4,2023-04-12,156.31
7859,5,6,2023-04-12,114.28
8356,6,25,2023-04-12,266.16
3319,5,37,2023-04-12,264.86
6234,2,33,2023-04-12,222.95
8530,3,15,2023-04-12,208.91
528,2,31,2023-04-12,123.13
2647,6,18,2023-04-12,295.82
9360,1,29,2023-04-13,177.69
1386,1,37,2023-04-13,213.36
1481,2,2,2023-04-13,240.67
8030,5,16,2023-04-13,101.72
146,4,37,2023-04-13,161.45
6578,4,42,2023-04-13,285.78
4466,4,10,2023-04-13,161.47
211,6,21,2023-04-13,278.77
5656,6,31,2023-04-13,252.96
4405,2,45,2023-04-14,130.47
6136,1,24,2023-04-14,125.45
7362,5,35,2023-04-14,179.9
9789,2,32,2023-04-14,287.9
2361,6,49,2023-04-14,145.6
3443,6,16,2023-04-14,264.93
6348,5,2,2023-04-14,147.21
4171,3,15,2023-04-14,297.7
6979,5,28,2023-04-14,208.97
5567,2,40,2023-04-14,204.87
509,5,21,2023-04-14,224.05
5557,1,19,2023-04-14,299.76
5481,6,16,2023-04-14,137.28
7079,1,11,2023-04-14,233.78
3491,3,42,2023-04-14,282.73
1835,3,8,2023-04-14,298.45
1902,2,44,2023-04-14,157.27
3868,3,8,2023-04-14,272.85
9645,5,3,2023-04-15,233.04
4657,5,37,2023-04-15,219.39
1131,1,1,2023-04-15,157.72
1231,6,28,2023-04-15,143.3
9431,1,29,2023-04-15,210.57
6706,6,32,2023-04-15,105.02
8321,3,11,2023-04-15,292.08
7706,6,36,2023-04-15,125.44
3873,4,40,2023-04-15,251.27
3446,2,15,2023-04-15,266.8
5558,1,47,2023-04-15,110.78
694,5,37,2023-04-15,146.51
919,2,45,2023-04-15,258.35
8333,4,1,2023-04-15,258.19
9847,5,35,2023-04-16,276.88
3326,1,13,2023-04-16,187.88
3002,4,44,2023-04-16,298.48
9388,5,18,2023-04-16,208.24
9673,3,25,2023-04-16,297.85
5048,5,33,2023-04-16,231.32
9977,6,5,2023-04-16,287.91
4940,6,14,2023-04-16,111.82
4937,5,3,2023-04-16,212.93
8900,3,5,2023-04-16,249.28
8903,2,24,2023-04-16,138.79
5681,1,30,2023-04-16,294.43
2993,6,2,2023-04-16,144.83
6363,6,48,2023-04-16,298.51
2976,1,40,2023-04-16,152.77
1876,3,27,2023-04-16,153.26
3334,2,7,2023-04-17,126.77
4800,4,35,2023-04-17,278.99
4774,2,45,2023-04-17,277.67
8228,5,32,2023-04-17,137.11
4556,4,27,2023-04-17,268.09
2560,5,19,2023-04-17,223.84
6179,3,50,2023-04-17,153.54
4336,1,5,2023-04-17,206.94
7364,6,25,2023-04-17,230.91
1964,4,8,2023-04-17,114.1
1872,4,9,2023-04-17,101.11
6786,6,33,2023-04-17,113.36
8775,2,22,2023-04-17,299.31
1362,4,5,2023-04-18,149.71
1069,3,8,2023-04-18,128.83
7868,5,16,2023-04-18,182.47
101,4,47,2023-04-18,224.69
168,6,16,2023-04-18,151.86
5250,1,28,2023-04-18,296.77
483,4,9,2023-04-18,215.82
5648,2,27,2023-04-18,273.14
1293,6,3,2023-04-18,244.73
7955,2,50,2023-04-18,132.68
7150,2,43,2023-04-18,173.24
2308,4,33,2023-04-19,168.37
1510,3,16,2023-04-19,229.52
251,4,7,2023-04-19,153.88
1863,2,25,2023-04-19,181.17
5348,1,42,2023-04-19,125.34
4242,1,47,2023-04-19,209.29
1153,3,9,2023-04-19,113.69
523,6,10,2023-04-19,281.44
1539,1,2,2023-04-19,172.56
2761,5,45,2023-04-19,151.38
9367,3,33,2023-04-19,189.42
4209,1,30,2023-04-20,268.78
9985,6,32,2023-04-20,299.8
5736,6,25,2023-04-20,258.97
1149,3,32,2023-04-20,256.05
45,6,18,2023-04-20,137.97
2871,1,31,2023-04-20,108.81
356,2,40,2023-04-20,206.3
9206,2,14,2023-04-20,196.91
6292,3,30,2023-04-20,225.2
994,3,35,2023-04-20,242.61
9300,5,16,2023-04-20,273.34
8875,2,40,2023-04-20,265.17
6207,4,16,2023-04-20,208.53
2681,5,31,2023-04-20,134.69
7875,5,33,2023-04-20,193.85
782,4,5,2023-04-21,124.1
4974,4,4,2023-04-21,242.99
7361,4,34,2023-04-21,196.01
8390,4,46,2023-04-21,287.84
2724,1,26,2023-04-21,101.38
7315,6,18,2023-04-21,177.27
6684,6,19,2023-04-21,233.77
4123,3,46,2023-04-21,132.18
1765,6,45,2023-04-21,254.62
7866,5,28,2023-04-21,290.17
4930,4,8,2023-04-21,175.12
7671,4,3,2023-04-21,170.68
7620,6,34,2023-04-21,196.9
1118,5,18,2023-04-22,258.71
2803,4,45,2023-04-22,202.94
8050,6,3,2023-04-22,242.17
2938,3,30,2023-04-22,290.5
3400,1,10,2023-04-22,262.74
6509,1,46,2023-04-22,194.22
3989,3,6,2023-04-22,127.68
4999,6,10,2023-04-22,215.28
4661,5,16,2023-04-22,197.58
6012,5,20,2023-04-22,190.51
2048,6,2,2023-04-22,128.86
9577,2,34,2023-04-22,223.92
3574,2,16,2023-04-23,150.77
5774,4,3,2023-04-23,235.15
3748,4,10,2023-04-23,249.48
4722,2,16,2023-04-23,165.37
5852,2,47,2023-04-23,180.56
6496,1,45,2023-04-23,266.18
6807,6,11,2023-04-23,282.3
669,5,47,2023-04-23,155.12
6396,1,13,2023-04-23,254.48
3964,3,47,2023-04-23,263.94
9056,5,31,2023-04-23,299.12
4312,2,24,2023-04-23,264.31
8123,6,4,2023-04-23,115.49
7407,6,45,2023-04-23,223.2
6241,4,29,2023-04-24,170.06
4071,6,26,2023-04-24,284.97
1514,1,40,2023-04-24,109.46
4625,2,43,2023-04-24,156.93
1105,3,19,2023-04-24,209.09
8706,6,26,2023-04-24,168.99
6766,2,3,2023-04-24,178.13
4328,6,35,2023-04-24,196.76
4325,4,1,2023-04-24,267.58
9807,6,34,2023-04-24,103.34
57,1,28,2023-04-24,290.97
4756,2,9,2023-04-24,263.9
3843,5,49,2023-04-24,235.99
7246,5,32,2023-04-24,213.95
1429,5,28,2023-04-24,232.08
9425,5,32,2023-04-24,240.39
4656,3,10,2023-04-24,145.08
129,4,16,2023-04-24,123.86
9764,2,46,2023-04-25,280.34
4154,5,49,2023-04-25,198.7
4323,6,41,2023-04-25,185.18
3041,6,50,2023-04-25,240.55
5942,5,10,2023-04-25,149.18
5058,6,17,2023-04-25,274.38
4514,5,3,2023-04-25,117.33
4954,6,41,2023-04-25,277.75
5534,1,45,2023-04-25,149.24
9099,6,32,2023-04-25,184.31
9101,2,8,2023-04-25,101.74
9130,4,29,2023-04-25,185.29
9113,5,16,2023-04-25,191.7
3928,5,14,2023-04-25,181.14
3527,1,37,2023-04-25,101.69
4293,6,37,2023-04-26,291.58
5256,1,3,2023-04-26,255.28
9075,2,28,2023-04-26,295.28
6329,2,2,2023-04-26,261.54
7743,3,19,2023-04-26,178.13
564,6,36,2023-04-26,159.59
8690,3,42,2023-04-26,290.94
3501,4,44,2023-04-26,258.7
2983,4,44,2023-04-26,269.56
2278,4,17,2023-04-26,287.8
4824,6,25,2023-04-26,244.79
6198,3,31,2023-04-26,231.8
8795,4,36,2023-04-26,216.41
639,3,34,2023-04-26,178.5
9848,3,29,2023-04-26,163.46
667,5,5,2023-04-26,224.46
6806,3,3,2023-04-26,101.94
9415,5,11,2023-04-26,113.95
1607,3,23,2023-04-27,245.38
6599,4,47,2023-04-27,251.5
8031,2,13,2023-04-27,220.8
2497,4,4,2023-04-27,197.28
6991,4,43,2023-04-27,130.2
7283,4,4,2023-04-27,222.42
6461,6,30,2023-04-27,219.29
7225,2,14,2023-04-27,153.44
4690,6,28,2023-04-27,222.86
176,6,11,2023-04-27,124.27
8363,4,2,2023-04-27,198.95
5282,4,7,2023-04-27,109.8
